gene_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
MSTRG.39574,426,561,569,5558,4929,3096
MSTRG.39577,251,194,251,856,777,490
MSTRG.39578,209,108,60,63,53,28
MSTRG.39581,2,10,19,6,7,2
MSTRG.39579,252,270,205,96,142,63
MSTRG.39582,0,0,17,165,191,82
MSTRG.39583,32,0,12,36,29,10
MSTRG.39585,126,74,103,360,278,197
MSTRG.39586,15,26,31,102,71,59
MSTRG.39587,46,60,14,130,124,44
MSTRG.39576,5693,5176,7144,9043,8664,4856
MSTRG.39588,397,469,651,135,139,59
MSTRG.39589,6,29,0,65,48,40
MSTRG.39590,8,0,0,0,2,0
MSTRG.39591,258,360,511,1063,835,659
MSTRG.39592,339,416,497,2361,1939,1190
MSTRG.39593,135,104,95,268,194,138
MSTRG.39594,119,176,168,873,753,430
MSTRG.39595,67,128,68,1010,925,581
MSTRG.39596,43,23,18,245,227,199
MSTRG.39597,0,10,0,0,0,0
MSTRG.39598,36,0,21,26,19,14
MSTRG.39602,37,37,20,26,10,13
gene-QOZ80_7BG0607250,2,0,0,0,0,0
MSTRG.39603,48,44,47,203,166,104
MSTRG.39605,5,0,0,245,110,74
MSTRG.39604,181,64,165,0,8,2
MSTRG.39606,197,143,236,714,550,388
MSTRG.39607,400,333,507,1301,1060,613
MSTRG.39609,12,3,19,65,72,50
MSTRG.39610,53,155,141,356,260,200
MSTRG.39611,172,78,124,819,1058,421
MSTRG.39612,0,0,0,697,782,443
MSTRG.39615,18,0,10,5,14,5
MSTRG.39616,34,31,67,413,343,149
MSTRG.39617,32,23,39,429,396,252
MSTRG.39618,120,363,214,419,272,219
MSTRG.39614,0,0,0,3,6,7
MSTRG.39613,221,514,378,83,84,105
MSTRG.39619,25,15,79,394,319,264
MSTRG.39621,26,0,18,34,18,10
MSTRG.39622,0,28,0,829,779,330
MSTRG.39620,594,667,801,213,151,107
MSTRG.39623,203,126,157,621,709,358
MSTRG.39626,8,0,0,0,0,0
MSTRG.39625,103,187,140,920,898,571
gene-QOZ80_7BG0607740,1,0,0,0,0,0
MSTRG.39630,9,22,0,4,1,2
MSTRG.39629,601,145,227,126,300,130
MSTRG.39631,101,82,124,207,216,149
MSTRG.39632,21,0,7,73,99,51
MSTRG.39633,9,0,0,3,3,0
MSTRG.39634,144,218,110,98,112,73
gene-QOZ80_7BG0607870,2,0,2,6,4,0
MSTRG.39635,23,124,79,484,476,212
MSTRG.39636,498,478,497,295,308,158
gene-QOZ80_7BG0607950,3,0,0,2,5,14
MSTRG.39637,243,250,303,1457,1033,618
MSTRG.39639,5116,5998,6297,3735,3294,2665
MSTRG.39640,786,761,619,9926,10692,9024
MSTRG.39641,68,68,47,177,156,117
MSTRG.39642,282,347,202,1544,1168,737
MSTRG.39643,0,14,14,94,120,58
MSTRG.39644,10,0,2,3,1,5
MSTRG.39645,188,200,290,883,932,583
MSTRG.39646,45,151,106,727,539,394
MSTRG.39647,94,5,67,293,216,154
MSTRG.39648,192,80,150,73,109,56
MSTRG.39649,12,32,0,19,13,13
MSTRG.39650,210,318,311,3,2,5
MSTRG.39651,11,45,8,0,0,1
MSTRG.39652,922,1472,1378,33,48,97
MSTRG.39654,16,28,12,0,0,0
MSTRG.39655,120,340,139,181,85,34
MSTRG.39656,13,73,19,38,31,32
MSTRG.39657,12,3,19,34,61,26
MSTRG.39659,10,0,13,31,75,33
MSTRG.39660,42,39,39,66,61,38
MSTRG.39661,42,0,10,9,10,5
MSTRG.39662,11,50,66,66,47,35
gene-QOZ80_7BG0608240,7,14,0,3,5,0
MSTRG.39664,100,208,178,800,1040,514
MSTRG.39665,35,66,83,421,287,238
MSTRG.39666,249,469,381,370,625,459
MSTRG.39667,2,1,1,76,69,15
MSTRG.39668,105,46,86,92,144,70
MSTRG.39669,79,173,57,923,800,519
MSTRG.39670,353,476,678,4982,4150,2496
gene-QOZ80_7BG0608370,9,0,0,23,20,8
MSTRG.39671,72,96,116,296,309,246
MSTRG.39672,81,124,112,280,136,98
MSTRG.39673,0,19,20,187,170,106
MSTRG.39674,211,206,313,768,660,426
MSTRG.39675,14,34,18,109,80,46
MSTRG.39676,65,50,101,1020,1026,540
MSTRG.39679,6,75,31,239,176,122
MSTRG.39680,786,1267,1662,3411,2602,1718
MSTRG.39681,1,0,44,58,55,35
MSTRG.39682,5,8,29,0,0,6
MSTRG.39685,112,92,153,812,551,473
MSTRG.39686,30,63,0,143,139,75
MSTRG.39687,12,35,108,447,383,248
MSTRG.39688,139,226,260,1089,925,744
MSTRG.39689,179,201,226,1013,953,617
MSTRG.39690,72,84,92,339,292,201
MSTRG.39691,34,65,38,71,88,50
MSTRG.39692,11,0,5,4,1,4
MSTRG.39684,4697,6647,6924,12122,11279,9304
MSTRG.39694,75,69,62,207,309,101
MSTRG.39695,15,25,20,2053,963,399
MSTRG.39696,116,264,136,148,127,99
MSTRG.39697,1,16,5,5,2,4
MSTRG.39693,1122,1552,1496,768,668,641
MSTRG.39699,0,0,0,260,362,170
MSTRG.39698,164,64,150,1170,989,625
MSTRG.39700,126,181,171,634,488,375
MSTRG.39701,1052,1064,1044,4421,3150,2463
MSTRG.39702,585,452,470,738,852,643
MSTRG.39703,110,46,57,59,73,48
MSTRG.39704,40,34,15,178,153,63
MSTRG.39705,100,110,65,332,354,311
MSTRG.39706,53,51,57,196,229,122
MSTRG.39707,221,279,236,1323,1184,788
MSTRG.39708,60,53,60,290,253,199
MSTRG.39709,74,126,66,616,484,325
gene-QOZ80_7BG0608930,10,0,3,37,57,26
MSTRG.39711,9,7,0,654,695,372
MSTRG.39712,26,23,0,324,281,225
MSTRG.39713,20,0,0,158,141,89
MSTRG.39710,85,116,93,874,565,275
MSTRG.39714,96,277,230,522,490,339
MSTRG.39715,143,155,210,1426,1364,833
MSTRG.39716,528,806,949,183,213,138
MSTRG.39717,202,499,347,2901,2649,1661
MSTRG.39718,4,12,18,82,45,65
MSTRG.39720,140,128,114,581,504,344
MSTRG.39721,22,66,17,155,158,95
MSTRG.39722,99,101,54,447,302,92
MSTRG.39724,0,19,0,10,5,2
MSTRG.39723,4,0,0,11,5,4
MSTRG.39725,8,14,2,71,111,63
MSTRG.39727,52,172,125,321,308,152
MSTRG.39726,564,787,884,1672,1411,983
MSTRG.39728,668,1065,976,2550,1949,1209
MSTRG.39729,45,73,28,327,346,168
MSTRG.39732,7,0,0,0,0,0
MSTRG.39730,8,43,38,321,322,97
MSTRG.39733,0,0,14,16,23,9
gene-QOZ80_7BG0609310,2,2,1,5,4,0
gene-QOZ80_7BG0609400,0,10,0,7,12,13
MSTRG.39735,53,78,76,609,606,493
MSTRG.39736,2,0,4,65,86,53
MSTRG.39734,1308,786,934,7241,9038,8408
MSTRG.39737,108,112,165,453,430,227
MSTRG.39738,1067,750,1210,1061,905,695
MSTRG.39740,571,815,638,834,507,335
MSTRG.39741,126,210,252,565,484,356
MSTRG.39742,346,230,248,18,43,11
MSTRG.39744,71,159,122,147,106,41
MSTRG.39743,917,1524,1780,3077,2078,1420
MSTRG.39745,82,31,46,1320,961,751
MSTRG.39747,14,15,3,31,19,26
MSTRG.39748,0,0,6,46,60,27
MSTRG.39746,194,335,369,1173,755,645
MSTRG.39749,85,24,30,24,84,19
MSTRG.39750,3,9,9,12,17,3
MSTRG.39751,25,32,39,83,61,43
MSTRG.39752,0,0,0,0,0,0
MSTRG.39753,249,334,424,248,393,327
MSTRG.39755,234,458,421,1652,1227,809
MSTRG.39754,287,368,344,1800,1480,1107
MSTRG.39757,97,141,135,740,530,399
MSTRG.39758,21,4,29,25,49,26
MSTRG.39759,44,71,34,163,201,111
MSTRG.39756,7,35,3,23,29,4
MSTRG.39760,53,81,112,946,971,655
MSTRG.39761,0,0,0,34,56,19
MSTRG.39762,76,139,113,227,188,158
MSTRG.39763,42,59,20,27,30,19
MSTRG.39764,354,375,308,188,261,194
MSTRG.39765,67,57,71,161,167,150
MSTRG.39766,121,92,169,744,512,367
MSTRG.39767,67,9,6,61,83,19
MSTRG.39768,30,34,32,27,30,28
MSTRG.39769,21,9,9,55,47,6
MSTRG.39770,61,63,63,353,347,147
MSTRG.39771,2076,3293,3415,8619,9767,6499
MSTRG.39772,89,118,178,738,585,436
MSTRG.39773,54,114,55,483,434,209
MSTRG.39774,199,288,311,481,362,324
MSTRG.39775,61,137,107,304,406,226
MSTRG.39778,11,2,11,470,240,111
MSTRG.39779,13,16,4,817,311,330
MSTRG.39776,34,18,42,46,41,9
MSTRG.39777,239,165,263,1120,1741,843
MSTRG.39780,40,10,29,395,358,150
MSTRG.39781,55,64,57,253,234,137
MSTRG.39782,107,138,121,162,182,125
MSTRG.39783,16,18,28,484,492,229
MSTRG.39784,99,172,77,598,426,223
MSTRG.39785,160,173,174,523,478,329
MSTRG.39786,51,15,24,168,145,84
MSTRG.39787,3024,3061,2795,1815,1687,990
MSTRG.39788,372,744,748,1928,1600,961
MSTRG.39791,41,32,50,81,94,37
MSTRG.39793,123,389,234,2202,2190,1440
MSTRG.39794,31,6,20,468,368,248
MSTRG.39795,69,111,114,588,398,285
MSTRG.39796,13,27,22,72,58,32
MSTRG.39797,11,0,15,305,225,136
MSTRG.39798,0,14,0,0,0,0
MSTRG.39799,51,59,44,167,121,91
MSTRG.39801,198,466,471,106,109,64
MSTRG.39803,28,65,75,201,223,92
MSTRG.39805,9,0,0,0,0,0
MSTRG.39806,25,26,35,233,138,112
MSTRG.39807,29,69,41,133,124,115
MSTRG.39808,3,19,11,76,104,40
MSTRG.39804,2672,2997,2956,1797,1862,1946
MSTRG.39811,9,5,6,0,6,2
MSTRG.39809,29,32,38,200,160,111
MSTRG.39812,567,1142,999,1635,1544,1103
MSTRG.39814,3,0,0,229,188,100
MSTRG.39813,501,479,492,1420,1121,838
MSTRG.39815,49,124,86,800,516,362
MSTRG.39817,8,0,0,0,0,0
MSTRG.39816,163,117,102,594,456,340
MSTRG.39818,85,265,168,846,534,377
MSTRG.39819,41,61,45,359,375,276
MSTRG.39820,16,32,65,264,251,147
MSTRG.39822,0,25,54,9,5,3
gene-QOZ80_7BG0610490,14,0,0,3,0,0
MSTRG.39821,45,31,67,232,256,139
MSTRG.39823,169,190,202,1063,910,546
MSTRG.39824,17,55,15,81,75,28
MSTRG.39825,189,212,229,105,78,69
MSTRG.39827,23,28,14,5,4,6
MSTRG.39826,486,396,476,461,263,190
MSTRG.39828,10,64,45,22,23,6
MSTRG.39829,165,253,221,1049,942,558
MSTRG.39830,33,64,0,496,452,252
MSTRG.39831,41,86,87,514,419,232
MSTRG.39832,25,31,88,238,262,169
MSTRG.39833,0,0,8,7,10,11
MSTRG.39834,278,306,403,1245,1065,797
MSTRG.39835,15,0,63,203,253,147
MSTRG.39836,723,848,897,8556,6581,4202
MSTRG.39838,14,25,0,149,143,83
MSTRG.39837,489,895,714,2382,1727,1314
MSTRG.39842,29,131,66,291,228,125
MSTRG.39843,0,0,8,87,67,56
MSTRG.39841,278,457,325,1935,1704,1379
gene-QOZ80_7BG0610900,8,0,0,14,6,4
MSTRG.39845,434,482,594,1560,1403,734
MSTRG.39846,173,319,331,736,708,496
MSTRG.39847,18,15,0,346,298,209
MSTRG.39850,65,142,127,670,487,304
MSTRG.39851,3,9,13,13,6,13
MSTRG.39852,237,275,415,1344,1158,827
MSTRG.39853,62,22,71,526,431,254
MSTRG.39855,46,8,18,61,65,42
MSTRG.39856,4,6,15,18,11,16
MSTRG.39857,31,26,47,114,170,101
MSTRG.39858,86,0,30,936,1055,703
MSTRG.39854,369,480,380,938,726,449
MSTRG.39859,75,120,102,200,178,87
MSTRG.39860,2,36,0,32,43,23
MSTRG.39861,173,366,327,2341,1537,710
MSTRG.39862,450,501,700,273,282,141
MSTRG.39863,32,146,30,174,119,116
MSTRG.39864,419,611,580,4966,3458,2649
MSTRG.39865,117,70,51,137,192,71
MSTRG.39867,0,0,3,18,22,6
MSTRG.39868,10,33,0,143,53,3
MSTRG.39870,39,12,12,10,13,0
MSTRG.39869,1126,1687,2102,909,913,548
MSTRG.39874,458,560,548,927,780,485
MSTRG.39875,109,209,255,1086,927,543
MSTRG.39877,36,71,45,427,276,129
MSTRG.39878,39,103,130,12,28,20
MSTRG.39879,103,204,136,253,256,167
MSTRG.39880,1399,1631,1535,1726,2032,1792
MSTRG.39881,84,97,152,478,407,305
MSTRG.39882,33,10,32,86,40,16
MSTRG.39883,13,0,3,12,20,4
MSTRG.39884,30,16,11,214,194,129
MSTRG.39885,15,0,0,2,0,0
MSTRG.39886,9,35,18,238,189,135
MSTRG.39876,16606,22018,27216,14069,11760,8062
MSTRG.39888,34,106,102,615,648,545
MSTRG.39887,774,1390,1363,4050,2922,2211
MSTRG.39892,23,0,0,0,0,0
MSTRG.39889,0,12,33,237,137,90
MSTRG.39890,21,0,0,25,17,19
MSTRG.39893,13,0,0,32,31,15
MSTRG.39895,60,132,134,149,148,116
MSTRG.39896,8,8,6,10,11,5
MSTRG.39899,28,57,63,157,143,46
MSTRG.39900,1,12,0,0,0,2
MSTRG.39901,94,126,119,537,432,240
MSTRG.39902,652,379,346,1216,1665,694
MSTRG.39903,215,480,455,994,817,544
MSTRG.39904,155,227,208,2953,2059,1154
MSTRG.39905,32,56,17,103,59,81
MSTRG.39906,96,40,33,679,611,436
MSTRG.39907,8,43,40,116,114,79
MSTRG.39908,353,442,519,3439,2887,1856
MSTRG.39910,22,26,32,162,116,77
MSTRG.39911,259,254,481,1249,957,520
MSTRG.39912,440,575,576,2585,2216,1620
MSTRG.39914,14,0,7,74,44,18
MSTRG.39915,3,0,2,31,38,6
MSTRG.39913,1238,2482,2280,2066,2680,2633
MSTRG.39916,9,13,8,71,62,11
MSTRG.39919,1070,879,896,794,1049,714
MSTRG.39921,354,413,498,566,394,305
MSTRG.39920,2332,2302,1966,4478,4027,3105
MSTRG.39922,0,10,0,11,9,0
MSTRG.39924,32,37,51,81,74,51
MSTRG.39925,61,35,57,112,93,62
MSTRG.39926,49,28,47,714,647,599
MSTRG.39927,74,64,43,528,364,244
MSTRG.39928,18,22,15,337,326,260
MSTRG.39930,54,3,42,0,0,0
MSTRG.39931,147,220,190,83,133,77
MSTRG.39932,47,46,84,508,318,242
MSTRG.39933,106,102,238,710,523,403
MSTRG.39934,0,0,1,0,0,0
MSTRG.39935,152,125,170,3976,3488,2073
MSTRG.39939,12,29,14,7,4,3
MSTRG.39940,14,0,0,4,0,0
MSTRG.39937,100,119,132,601,456,361
MSTRG.39936,76,212,130,677,580,365
MSTRG.39942,87,131,138,620,486,236
MSTRG.39943,33,26,28,153,124,56
MSTRG.39944,46,28,73,144,96,83
MSTRG.39945,8,0,23,124,90,71
MSTRG.39947,149,269,128,1374,1097,768
MSTRG.39946,1403,1969,2014,1997,1666,1050
MSTRG.39948,870,1373,1380,3458,2550,2073
gene-QOZ80_7BG0612340,2,0,6,5,5,1
MSTRG.39951,7,2,7,20,24,18
MSTRG.39950,39,9,43,11,16,7
gene-QOZ80_7BG0612370,10,19,7,37,19,20
MSTRG.39952,167,316,231,2088,1681,1043
MSTRG.39953,388,381,370,1143,1096,538
MSTRG.39955,0,8,0,52,45,31
MSTRG.39954,890,1150,1354,4202,3154,2033
MSTRG.39956,40,15,45,202,157,106
MSTRG.39957,468,509,593,124,188,170
gene-QOZ80_7BG0612590,1,0,1,0,0,0
MSTRG.39961,88,120,199,244,291,206
MSTRG.39962,85,15,72,466,353,146
MSTRG.39963,12,18,10,811,592,129
MSTRG.39964,229,184,248,1665,1799,959
MSTRG.39959,0,7,0,0,0,0
MSTRG.39960,4925,2220,2628,428,933,513
gene-QOZ80_7BG0612650,2,0,0,43,49,37
MSTRG.39965,64,80,100,86,147,118
MSTRG.39966,119,186,139,907,899,599
MSTRG.39967,242,346,517,1904,1331,791
MSTRG.39968,6,0,0,0,0,0
MSTRG.39969,1,15,0,0,3,0
MSTRG.39971,27,0,6,0,5,9
MSTRG.39972,0,14,3,10,12,8
MSTRG.39974,28,18,0,28,13,9
gene-QOZ80_7BG0612830,2,0,0,0,0,0
MSTRG.39973,564,239,163,513,674,1000
MSTRG.39975,4,0,0,154,105,36
MSTRG.39976,332,255,183,785,688,363
MSTRG.39977,25,0,13,320,133,57
MSTRG.39979,214,659,555,1158,1036,911
MSTRG.39980,109,140,90,693,529,433
MSTRG.39981,0,0,0,146,96,43
MSTRG.39982,390,623,672,1361,1186,719
MSTRG.39983,110,89,86,338,314,145
MSTRG.39985,0,0,9,0,0,0
MSTRG.39986,0,3,7,0,0,0
MSTRG.39984,22,77,0,725,535,257
MSTRG.39987,22,15,0,149,151,20
MSTRG.39988,217,186,214,639,416,285
MSTRG.39991,31,116,120,185,179,126
MSTRG.39990,3,11,0,0,4,0
MSTRG.39989,355,298,228,1271,1091,587
MSTRG.39994,37,39,41,39,46,32
MSTRG.39993,0,0,10,376,331,229
MSTRG.39995,230,247,304,1519,1122,690
MSTRG.39996,171,93,109,1175,1137,915
MSTRG.39997,71,57,19,189,106,75
MSTRG.39998,22,70,91,332,364,297
MSTRG.39999,739,696,920,786,954,770
MSTRG.40000,97,127,158,752,605,348
MSTRG.40001,159,123,126,445,381,147
MSTRG.40002,15,42,0,175,195,82
gene-QOZ80_7BG0613240,0,0,0,8,3,5
MSTRG.40005,34,51,32,152,142,32
MSTRG.40006,792,1128,857,158,272,323
MSTRG.40007,2,0,0,43,15,10
MSTRG.40008,11,0,0,2,0,0
MSTRG.40009,808,1391,1257,676,627,514
MSTRG.40010,85,75,51,270,116,81
MSTRG.40012,37,30,22,880,627,440
MSTRG.40013,8,0,0,0,1,0
MSTRG.40014,50,64,20,433,335,186
MSTRG.40015,61,52,60,172,106,83
MSTRG.40016,65,198,133,196,203,116
MSTRG.40018,6,0,0,0,0,0
MSTRG.40003,11096,5736,4059,7519,13139,10621
MSTRG.40004,2189,1404,959,22402,19765,9575
MSTRG.40020,67,140,52,209,99,38
MSTRG.40021,52,12,11,159,138,62
MSTRG.40022,223,195,201,693,658,315
gene-QOZ80_7BG0613420,9,0,0,12,6,0
MSTRG.40025,285,514,411,1376,1046,634
MSTRG.40026,163,264,293,844,664,415
MSTRG.40028,0,38,84,59,29,22
gene-QOZ80_7BG0613510,0,0,0,8,5,5
MSTRG.40027,1198,1661,1348,2249,1733,1147
MSTRG.40030,30,0,68,340,200,104
MSTRG.40031,46,103,86,52,87,101
MSTRG.40032,60,79,83,48,38,25
MSTRG.40033,11,31,0,4,7,8
MSTRG.40034,7,0,4,1,4,2
MSTRG.40035,8,0,4,0,1,1
gene-QOZ80_7BG0613570,12,14,3,4,10,2
MSTRG.40036,19,0,15,0,0,0
MSTRG.40037,23,26,57,196,179,118
MSTRG.40039,95,77,70,299,204,235
MSTRG.40038,323,366,357,1210,1159,693
gene-QOZ80_7BG0613650,16,6,1,2,6,1
MSTRG.40040,78,58,110,662,627,470
gene-QOZ80_7BG0613680,0,0,0,42,34,33
MSTRG.40041,8,21,20,10,11,12
MSTRG.40042,3,13,2,1,0,0
MSTRG.40043,431,364,416,261,248,129
MSTRG.40044,151,186,141,686,568,336
MSTRG.40048,8,0,2,36,39,13
MSTRG.40049,24,63,36,98,111,66
MSTRG.40046,0,6,0,14,10,15
MSTRG.40047,34,29,29,45,12,27
MSTRG.40045,23,30,25,9,16,11
gene-QOZ80_7BG0613870,0,0,16,50,28,36
MSTRG.40050,373,551,793,619,506,429
MSTRG.40051,145,217,179,873,691,492
MSTRG.40052,437,469,667,3297,2494,1542
MSTRG.40053,101,29,74,171,191,93
MSTRG.40055,0,0,0,0,0,0
MSTRG.40054,66,30,27,0,6,10
MSTRG.40056,610,973,828,1853,1443,1018
MSTRG.40058,145,134,243,1036,718,505
MSTRG.40059,90,72,184,766,559,428
MSTRG.40057,2824,3515,3999,70,148,195
MSTRG.40060,695,1123,989,4648,3330,2256
MSTRG.40062,1019,1650,1489,696,919,913
MSTRG.40063,170,254,163,765,763,506
MSTRG.40064,0,23,6,51,85,55
MSTRG.40065,51,43,19,314,244,152
MSTRG.40066,28,32,20,246,145,119
MSTRG.40067,434,535,513,798,723,463
MSTRG.40069,25,67,47,3,3,7
MSTRG.40068,402,500,418,464,422,279
MSTRG.40070,3,0,10,43,59,42
MSTRG.40071,11,16,11,9,12,6
MSTRG.40072,63,125,151,1139,753,441
MSTRG.40073,119,275,175,952,648,490
MSTRG.40075,95,124,94,374,301,199
MSTRG.40077,82,86,158,319,297,219
MSTRG.40078,1,13,0,0,2,2
MSTRG.40074,1129,1570,1603,6632,4133,3036
MSTRG.40079,178,157,221,1701,1325,795
MSTRG.40080,585,425,321,1740,2552,3080
MSTRG.40081,0,28,0,4,0,0
MSTRG.40083,177,178,95,843,506,121
MSTRG.40084,46,22,50,356,179,161
MSTRG.40086,213,184,319,589,406,364
MSTRG.40085,176,104,148,14,46,21
MSTRG.40087,97,176,190,1239,1104,691
MSTRG.40088,221,205,239,170,217,171
MSTRG.40090,125,285,195,664,685,397
MSTRG.40091,233,332,327,1129,956,656
MSTRG.40092,138,226,156,829,612,471
MSTRG.40093,50,84,77,219,136,76
MSTRG.40094,167,64,183,189,143,117
gene-QOZ80_8AG0614390,0,0,6,3,3,5
MSTRG.40095,16,53,40,374,289,183
gene-QOZ80_8AG0614410,8,0,0,45,16,5
MSTRG.40096,77,81,44,281,271,144
MSTRG.40097,61,48,59,404,392,231
MSTRG.40098,120,72,90,1881,1239,667
MSTRG.40099,440,897,957,2685,1651,1017
MSTRG.40100,207,213,291,2,6,2
MSTRG.40103,53,202,170,1171,609,356
MSTRG.40104,0,0,3,0,0,0
gene-QOZ80_8AG0614570,11,0,0,1,3,0
MSTRG.40105,497,764,788,1744,996,719
MSTRG.40106,67,83,79,793,524,259
MSTRG.40109,54,98,65,303,236,164
MSTRG.40108,1307,2890,2512,7448,5437,4135
MSTRG.40110,182,248,145,961,571,332
MSTRG.40112,163,155,104,192,218,88
MSTRG.40101,20866,21604,20951,766,1106,687
MSTRG.40113,19,12,15,54,52,11
MSTRG.40115,124,124,58,201,232,67
MSTRG.40114,9,94,56,150,112,63
MSTRG.40116,133,108,137,465,370,220
MSTRG.40118,10,76,35,536,431,262
MSTRG.40119,5,25,10,33,14,32
MSTRG.40117,291,482,658,1526,1379,1054
MSTRG.40137,907,836,941,2029,2094,1549
MSTRG.40138,979,1303,1276,3127,2902,2398
MSTRG.40139,13,0,19,0,0,0
MSTRG.40140,0,32,1,2,0,5
MSTRG.40141,0,40,0,0,5,0
MSTRG.40142,72,114,105,7,18,35
MSTRG.40143,2,0,4,1,1,1
MSTRG.40144,14,22,6,5,9,4
MSTRG.40149,119,218,192,843,681,403
MSTRG.40145,18,0,65,155,202,138
MSTRG.40146,4,32,5,1,1,2
MSTRG.40147,42,11,63,6,5,7
MSTRG.40148,231,308,255,938,792,601
MSTRG.40150,296,320,412,809,857,462
MSTRG.40151,15,38,36,244,211,192
MSTRG.40153,156,285,317,777,574,407
MSTRG.40152,130,81,106,351,358,182
MSTRG.40156,282,404,371,1272,980,697
MSTRG.40157,125,125,74,264,230,144
MSTRG.40158,48,116,73,1787,1361,897
MSTRG.40159,136,11,95,542,498,308
MSTRG.40161,35,26,18,74,80,73
MSTRG.40162,0,9,45,169,187,137
MSTRG.40160,225,311,264,328,224,202
MSTRG.40122,309,312,289,776,752,612
gene-QOZ80_8AG0614770,0,0,0,0,0,0
MSTRG.40123,59,124,135,1060,719,477
MSTRG.40125,245,224,327,629,371,260
gene-QOZ80_8AG0614810,0,0,0,0,0,0
gene-QOZ80_8AG0614820,0,0,0,0,0,0
gene-QOZ80_8AG0614830,0,0,3,2,2,2
gene-QOZ80_8AG0614840,0,0,0,9,0,0
gene-QOZ80_8AG0614850,0,0,8,0,0,0
MSTRG.40129,63,49,29,237,151,118
MSTRG.40130,0,0,2,39,11,19
gene-QOZ80_8AG0614920,0,0,0,0,0,0
MSTRG.40133,78,181,133,707,529,388
MSTRG.40134,91,120,72,930,645,433
MSTRG.40135,808,1136,990,5249,4642,3390
gene-QOZ80_8AG0615000,0,0,0,6,10,6
MSTRG.40136,115,65,84,244,211,115
MSTRG.40120,25194,29064,36721,1478,1482,1161
MSTRG.40121,35,44,107,91,97,51
MSTRG.40124,330,525,405,2090,1618,990
MSTRG.40126,159,156,216,672,502,335
MSTRG.40127,27,28,47,195,160,115
MSTRG.40128,200,150,209,1027,766,530
MSTRG.40131,34,70,53,279,205,146
MSTRG.40132,145,119,176,375,372,168
MSTRG.40167,19,0,15,42,33,24
MSTRG.40168,24,0,6,19,17,17
MSTRG.40163,1079,1150,1172,217,322,191
MSTRG.40169,143,137,223,455,452,248
MSTRG.40170,53,63,57,730,584,364
MSTRG.40174,375,455,424,1909,1753,1083
MSTRG.40176,24,7,16,101,237,78
MSTRG.40175,446,589,552,2327,2139,1140
MSTRG.40177,360,332,500,2985,3007,1537
MSTRG.40179,0,0,14,0,0,0
MSTRG.40178,556,986,1143,2723,2289,1643
MSTRG.40180,54,105,162,92,122,72
gene-QOZ80_8AG0615540,0,0,0,4,8,8
MSTRG.40182,18,44,24,197,203,87
MSTRG.40184,264,333,380,1710,1534,834
MSTRG.40183,55,50,111,401,384,290
MSTRG.40185,203,95,69,67,120,53
gene-QOZ80_8AG0615610,0,0,0,14,22,6
MSTRG.40186,269,146,142,690,486,356
MSTRG.40188,84,67,86,774,731,539
MSTRG.40191,664,1064,1169,1499,1339,1159
MSTRG.40192,20,8,10,13,13,12
MSTRG.40193,359,693,560,2938,2229,1570
MSTRG.40194,312,290,268,1171,1053,551
gene-QOZ80_8AG0615730,2,0,0,1,1,0
MSTRG.40195,319,247,351,187,252,126
MSTRG.40196,128,69,122,641,560,465
gene-QOZ80_8AG0615770,0,0,0,12,8,7
gene-QOZ80_8AG0615810,4,3,3,3,5,2
MSTRG.40199,27,14,7,32,29,4
MSTRG.40200,2845,2217,2819,586,976,659
MSTRG.40201,227,283,313,962,985,576
MSTRG.40202,2,16,0,17,9,7
MSTRG.40203,14,3,0,4,2,0
MSTRG.40204,131,268,222,1723,1208,817
MSTRG.40206,15,0,1,16,13,8
MSTRG.40207,13,14,0,23,21,3
MSTRG.40209,57,27,18,379,270,91
MSTRG.40210,447,714,768,939,686,517
MSTRG.40211,0,0,14,17,12,9
MSTRG.40212,1872,3325,2550,1600,1203,991
MSTRG.40214,489,704,482,483,204,92
MSTRG.40215,32,30,25,43,23,15
MSTRG.40216,178,249,290,1053,778,580
MSTRG.40217,66,69,58,156,200,96
MSTRG.40218,5,54,40,443,456,270
MSTRG.40213,7468,8479,8802,38008,26794,16041
gene-QOZ80_8AG0616090,7,2,1,1,3,0
MSTRG.40219,690,1018,819,2636,1834,1389
MSTRG.40220,69,109,146,296,235,179
MSTRG.40221,57,59,116,150,139,102
MSTRG.40222,95,69,142,571,351,239
MSTRG.40223,0,22,11,48,76,31
MSTRG.40224,0,0,5,19,16,8
MSTRG.40225,0,0,6,34,33,30
MSTRG.40227,64,17,8,27,47,38
MSTRG.40229,14,0,0,88,48,45
MSTRG.40228,63,49,84,279,275,134
MSTRG.40232,0,0,8,17,8,15
MSTRG.40231,10,0,0,0,0,0
MSTRG.40233,150,213,132,458,463,231
MSTRG.40234,456,604,597,1408,995,588
MSTRG.40235,161,120,126,2116,1925,963
MSTRG.40236,11,24,61,86,84,61
MSTRG.40237,360,488,584,98,73,185
MSTRG.40238,19,68,35,138,127,88
MSTRG.40239,172,287,323,578,582,516
MSTRG.40240,44,74,44,208,185,99
MSTRG.40241,0,22,61,25,11,8
MSTRG.40242,389,679,636,4662,4137,2658
MSTRG.40243,565,620,610,696,632,342
MSTRG.40244,37,62,92,88,85,83
MSTRG.40245,20,0,16,225,211,112
MSTRG.40246,84,66,155,766,637,388
MSTRG.40247,39,43,125,482,351,258
