transcript_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
MSTRG.15401.2,15,2,30,30,21,21
MSTRG.15401.1,2,7,28,58,51,45
rna-ELECO.r07.3AG0232010.1,1,20,3,35,54,26
MSTRG.15402.2,0,0,12,1,1,2
rna-ELECO.r07.3AG0232040.1,23,155,51,459,377,260
rna-ELECO.r07.3AG0232060.1,0,19,7,0,0,0
MSTRG.15400.1,38,217,208,811,552,393
rna-ELECO.r07.3AG0231990.1,278,432,90,129,131,77
rna-ELECO.r07.3AG0232050.1,22,13,40,22,25,10
MSTRG.15405.1,119,203,236,409,272,230
rna-ELECO.r07.3AG0232070.1,86,96,134,195,170,88
rna-ELECO.r07.3AG0232080.1,0,0,0,373,123,96
MSTRG.15406.1,233,151,213,8157,4751,2104
rna-ELECO.r07.3AG0232090.1,32,260,0,9,30,91
MSTRG.15407.2,0,0,0,139,104,79
rna-ELECO.r07.3AG0232110.1,0,0,0,1,0,0
MSTRG.15407.3,0,0,0,1,0,0
MSTRG.15407.1,49,58,47,217,214,102
rna-ELECO.r07.3AG0232120.1,65,55,70,3,12,4
MSTRG.15409.2,0,0,0,1835,1096,518
rna-ELECO.r07.3AG0232130.1,0,0,0,811,1036,0
MSTRG.15409.1,843,1275,1438,1300,1178,1549
MSTRG.15409.4,26,0,0,12,11,7
MSTRG.15409.5,19,108,0,7,8,0
MSTRG.15411.1,14,7,3,132,118,93
rna-ELECO.r07.3AG0232150.1,77,146,121,147,215,135
rna-ELECO.r07.3AG0232220.1,8,0,3,2,4,2
MSTRG.15414.1,0,299,156,426,309,167
MSTRG.15413.1,571,223,431,0,24,0
MSTRG.15413.2,307,237,296,17,26,26
rna-ELECO.r07.3AG0232180.1,80,0,38,48,49,19
MSTRG.15413.3,76,0,6,1,0,2
rna-ELECO.r07.3AG0232190.1,200,36,15,24,37,39
MSTRG.15415.1,53,62,33,380,405,207
rna-ELECO.r07.3AG0232230.1,215,129,167,2447,2047,1434
rna-ELECO.r07.3AG0232270.1,126,342,210,1070,1062,774
MSTRG.15416.2,0,24,0,190,48,70
rna-ELECO.r07.3AG0232240.1,2,0,0,3,80,1
MSTRG.15416.3,25,0,0,0,0,0
rna-ELECO.r07.3AG0232250.1,2262,4152,3390,1507,1661,1475
MSTRG.15420.1,2,0,0,11,13,36
rna-ELECO.r07.3AG0232340.1,8,4,34,24,23,5
MSTRG.15421.1,9,16,108,413,399,196
MSTRG.15421.2,96,0,0,2,0,0
rna-ELECO.r07.3AG0232320.1,2,3,1,1,2,14
rna-ELECO.r07.3AG0232360.1,28,73,17,451,364,248
rna-ELECO.r07.3AG0232380.1,0,0,0,2,0,0
MSTRG.15425.1,0,6,0,0,0,0
MSTRG.15424.1,9,37,42,8,5,0
MSTRG.15424.3,3,0,0,0,0,0
rna-ELECO.r07.3AG0232370.1,516,554,544,2931,2284,1561
rna-ELECO.r07.3AG0232390.1,58,30,69,198,206,123
MSTRG.15427.1,39,22,19,78,73,43
MSTRG.15427.2,9,19,53,53,44,21
MSTRG.15428.1,0,1,0,423,225,24
MSTRG.15428.5,0,107,251,112,102,138
MSTRG.15428.6,0,0,0,145,75,47
MSTRG.15428.8,0,0,0,243,156,50
MSTRG.15428.9,0,56,239,243,172,283
MSTRG.15428.11,0,475,0,18,0,0
MSTRG.15428.2,257,440,161,147,84,170
MSTRG.15428.3,78,159,115,164,344,201
MSTRG.15428.4,58,178,137,416,411,192
MSTRG.15428.7,378,107,177,1047,1017,705
MSTRG.15428.10,42,0,100,0,75,0
MSTRG.15428.12,24,0,0,0,0,25
rna-ELECO.r07.3AG0232410.1,131,111,72,382,403,220
rna-ELECO.r07.3AG0232420.1,72,67,65,173,174,119
rna-ELECO.r07.3AG0232430.1,26,7,10,46,67,26
rna-ELECO.r07.3AG0232440.1,0,0,0,117,247,19
MSTRG.15432.3,0,0,24,35,0,7
MSTRG.15432.1,120,205,184,219,66,224
rna-ELECO.r07.3AG0232450.1,13,46,10,152,157,57
rna-ELECO.r07.3AG0232460.1,32,1,10,67,54,19
MSTRG.15435.2,0,0,528,8,342,112
MSTRG.15435.1,308,361,23,870,427,546
rna-ELECO.r07.3AG0232480.1,30,87,0,85,156,112
rna-ELECO.r07.3AG0232280.1,47283,35743,36700,3235,6064,5398
rna-ELECO.r07.3AG0232520.1,0,0,0,224,147,0
MSTRG.15439.1,20,46,27,94,149,136
rna-ELECO.r07.3AG0232500.1,280,338,377,950,734,472
rna-ELECO.r07.3AG0232490.1,4799,5331,5337,3014,4156,3044
MSTRG.15440.1,100,0,88,171,189,66
rna-ELECO.r07.3AG0232550.1,401,329,493,365,287,268
MSTRG.15441.1,25,122,169,539,423,241
rna-ELECO.r07.3AG0232560.1,37,14,73,184,134,130
MSTRG.15442.2,0,0,10,0,0,0
rna-ELECO.r07.3AG0232570.1,6,6,2,1,0,0
rna-ELECO.r07.3AG0232580.1,398,329,435,205,282,99
rna-ELECO.r07.3AG0232590.1,182,155,162,352,319,138
MSTRG.15445.1,33,41,55,144,77,151
rna-ELECO.r07.3AG0232600.1,54,109,104,519,396,49
rna-ELECO.r07.3AG0232630.1,0,0,0,0,0,0
MSTRG.15448.2,10,24,0,0,0,0
rna-ELECO.r07.3AG0232620.1,0,0,0,21,12,0
MSTRG.15447.2,182,279,482,1476,991,473
rna-ELECO.r07.3AG0232650.1,91,58,18,3323,1930,660
MSTRG.15450.2,3,6,0,671,350,52
rna-ELECO.r07.3AG0232680.1,0,0,0,113,78,0
MSTRG.15452.1,14,0,6,148,67,11
rna-ELECO.r07.3AG0232670.1,167,242,261,1819,1296,889
MSTRG.15454.2,0,17,0,0,8,0
rna-ELECO.r07.3AG0232700.1,76,88,273,86,51,23
MSTRG.15455.1,195,135,171,600,342,137
MSTRG.15455.2,100,114,55,73,64,17
rna-ELECO.r07.3AG0232710.1,73,140,38,78,73,76
MSTRG.15456.1,33,31,17,4,2,0
MSTRG.15457.2,0,241,63,0,0,0
MSTRG.15457.1,272,219,354,25,27,9
rna-ELECO.r07.3AG0232740.1,16,0,4,0,0,0
MSTRG.15458.4,0,0,150,187,126,0
MSTRG.15458.5,0,0,13,523,322,0
MSTRG.15458.1,27,331,60,605,112,5
MSTRG.15458.2,233,0,55,0,0,0
MSTRG.15458.3,178,263,497,0,0,78
rna-ELECO.r07.3AG0232730.1,43,66,3,111,20,0
rna-ELECO.r07.3AG0232790.1,0,0,0,247,229,85
MSTRG.15462.1,9,0,2,2,7,0
MSTRG.15461.1,47,161,59,452,454,84
rna-ELECO.r07.3AG0232800.1,35,21,0,116,119,80
MSTRG.15463.1,395,577,687,817,753,381
rna-ELECO.r07.3AG0232840.1,7,6,0,22,27,2
rna-ELECO.r07.3AG0232820.1,284,361,270,740,1051,635
rna-ELECO.r07.3AG0232850.1,5,6,0,52,29,20
rna-ELECO.r07.3AG0232860.1,2,16,14,95,58,34
rna-ELECO.r07.3AG0232870.1,100,161,119,611,472,276
rna-ELECO.r07.3AG0232880.1,1061,2249,2312,4482,3028,2059
rna-ELECO.r07.3AG0232890.1,0,76,21,275,131,70
MSTRG.15469.1,183,195,229,1233,997,652
rna-ELECO.r07.3AG0232910.1,50,83,62,361,220,203
rna-ELECO.r07.3AG0232900.1,623,527,535,919,964,656
rna-ELECO.r07.3AG0232950.1,0,24,0,26,17,7
rna-ELECO.r07.3AG0232920.1,0,0,0,45,14,79
rna-ELECO.r07.3AG0232930.1,0,0,17,2,2,0
MSTRG.15472.1,57,38,139,425,416,228
rna-ELECO.r07.3AG0232960.1,0,21,3,9,7,8
MSTRG.15474.2,46,0,18,22,24,13
MSTRG.15477.1,0,0,0,6,71,0
MSTRG.15477.2,2,18,14,111,38,54
rna-ELECO.r07.3AG0232980.1,0,0,0,116,25,106
MSTRG.15476.1,23,243,124,290,456,256
MSTRG.15476.2,222,77,209,484,383,362
rna-ELECO.r07.3AG0233010.1,9,6,0,10,8,0
MSTRG.15478.1,52,56,53,187,159,102
MSTRG.15481.2,0,27,4,158,190,105
MSTRG.15481.3,0,0,0,21,97,9
MSTRG.15481.4,0,0,0,183,17,37
MSTRG.15481.5,0,0,1,80,16,10
MSTRG.15481.6,0,0,1,99,69,46
rna-ELECO.r07.3AG0233050.1,0,0,0,2,0,0
rna-ELECO.r07.3AG0233040.1,8,29,16,28,24,5
rna-ELECO.r07.3AG0233060.1,85,64,72,2365,2355,931
rna-ELECO.r07.3AG0233070.1,162,104,163,38,73,57
rna-ELECO.r07.3AG0233080.1,76,134,170,1031,1055,598
MSTRG.15485.1,6,109,66,289,232,142
rna-ELECO.r07.3AG0233090.1,10,0,0,157,10,7
rna-ELECO.r07.3AG0233100.1,11,4,0,20,32,8
MSTRG.15488.1,7,31,4,23,14,6
rna-ELECO.r07.3AG0233120.1,10,12,17,18,21,12
rna-ELECO.r07.3AG0233130.1,92,78,48,333,468,254
rna-ELECO.r07.3AG0233140.1,24,0,0,8,17,12
rna-ELECO.r07.3AG0233170.1,304,151,171,224,329,94
rna-ELECO.r07.3AG0233180.1,0,0,0,0,0,0
MSTRG.15492.1,31,73,57,178,147,131
MSTRG.15493.1,32,128,58,143,121,54
MSTRG.15494.1,8,50,36,14,33,119
MSTRG.15494.3,66,0,0,38,101,0
MSTRG.15494.2,8,0,42,231,113,15
MSTRG.15494.4,3,0,0,14,2,3
rna-ELECO.r07.3AG0233280.1,120,180,143,1647,1415,766
rna-ELECO.r07.3AG0233290.1,581,154,171,7418,6055,1726
rna-ELECO.r07.3AG0233330.1,0,0,0,1099,715,238
MSTRG.15499.1,168,230,192,685,361,248
rna-ELECO.r07.3AG0233360.1,197,311,277,364,288,246
MSTRG.15501.2,0,0,31,4,5,3
MSTRG.15501.1,5,18,0,162,252,154
MSTRG.15502.1,13,0,0,5,4,3
rna-ELECO.r07.3AG0233430.1,0,57,0,295,299,167
MSTRG.15503.1,110,340,363,667,878,377
rna-ELECO.r07.3AG0233420.1,126,143,172,429,103,231
rna-ELECO.r07.3AG0233440.1,0,0,90,133,24,28
MSTRG.15505.1,115,0,43,54,66,28
MSTRG.15505.2,29,76,0,215,291,250
MSTRG.15506.1,169,0,169,391,353,257
rna-ELECO.r07.3AG0233450.1,68,200,147,122,86,12
MSTRG.15507.2,0,0,61,908,872,566
rna-ELECO.r07.3AG0233460.1,114,236,141,0,2,0
rna-ELECO.r07.3AG0233510.1,54,6,11,279,210,113
MSTRG.15508.1,8,0,0,0,0,0
rna-ELECO.r07.3AG0233550.1,0,0,0,0,0,0
MSTRG.15514.1,121,129,122,939,482,476
MSTRG.15514.2,15,0,21,507,665,207
MSTRG.15517.1,18,0,8,21,16,8
rna-ELECO.r07.3AG0233560.1,61,81,43,348,342,194
MSTRG.15518.1,14,64,42,73,50,31
MSTRG.15519.1,17,0,0,13,0,6
MSTRG.15519.2,13,113,25,54,38,22
MSTRG.15520.1,244,384,271,423,390,244
rna-ELECO.r07.3AG0233590.1,109,307,408,585,441,411
MSTRG.15522.1,0,0,0,22,9,1
MSTRG.15522.2,0,0,9,220,160,144
rna-ELECO.r07.3AG0233620.1,0,0,0,25,17,16
rna-ELECO.r07.3AG0233610.1,4360,5777,3697,3193,4667,3510
rna-ELECO.r07.3AG0233630.1,456,435,283,4266,2427,1740
MSTRG.15524.1,79,240,174,48,116,73
MSTRG.15524.2,494,133,163,13,34,62
rna-ELECO.r07.3AG0233640.1,783,1137,1354,373,295,351
MSTRG.15527.1,23,17,45,49,88,24
MSTRG.15526.2,0,0,0,952,509,0
MSTRG.15526.5,0,13,0,1,1,0
MSTRG.15526.6,0,0,30,16,64,95
rna-ELECO.r07.3AG0233650.1,223,221,388,46,332,564
MSTRG.15526.3,1,0,0,0,0,0
MSTRG.15526.4,16,0,0,2,0,10
MSTRG.15530.2,0,0,7,62,49,37
rna-ELECO.r07.3AG0233700.1,0,0,44,5,15,2
MSTRG.15530.1,37,47,0,51,53,30
MSTRG.15528.2,0,0,200,907,100,192
MSTRG.15528.6,0,0,150,41,38,137
MSTRG.15528.1,117,141,570,1268,1314,15
MSTRG.15528.3,76,0,55,711,113,144
MSTRG.15528.4,747,264,410,45,383,787
MSTRG.15528.5,78,0,345,42,253,0
MSTRG.15528.7,124,1002,148,371,422,65
rna-ELECO.r07.3AG0233670.1,441,182,13,357,585,493
rna-ELECO.r07.3AG0233720.1,0,0,0,1,0,0
MSTRG.15531.1,237,354,260,720,667,507
rna-ELECO.r07.3AG0233730.1,53,5,47,180,139,50
rna-ELECO.r07.3AG0233750.1,0,0,20,202,129,35
MSTRG.15533.3,0,3,19,4,2,1
MSTRG.15533.2,16,14,0,92,36,37
MSTRG.15533.4,39,167,42,44,28,24
rna-ELECO.r07.3AG0233770.1,0,0,0,0,0,0
rna-ELECO.r07.3AG0233780.1,0,0,0,1,2,0
MSTRG.15534.1,6,268,296,613,452,352
MSTRG.15534.2,284,0,0,0,186,0
MSTRG.15535.3,0,0,0,52,8,43
MSTRG.15535.2,115,80,143,484,412,224
MSTRG.15535.1,10,42,46,112,142,56
rna-ELECO.r07.3AG0233810.1,23,21,35,146,103,89
rna-ELECO.r07.3AG0233880.1,33,40,14,249,237,137
rna-ELECO.r07.3AG0233890.1,46,94,14,415,346,254
rna-ELECO.r07.3AG0233900.1,11,0,0,2,10,4
rna-ELECO.r07.3AG0233920.1,35,14,4,0,0,3
rna-ELECO.r07.3AG0233980.1,0,0,61,140,131,130
MSTRG.15542.1,27,68,0,172,111,87
MSTRG.15542.2,36,30,105,393,323,96
MSTRG.15542.3,83,8,0,340,249,170
rna-ELECO.r07.3AG0234010.1,9,32,2,58,99,26
MSTRG.15543.1,264,360,527,745,595,389
MSTRG.15543.2,3,0,1,1,2,2
rna-ELECO.r07.3AG0234020.1,14,25,0,968,809,543
rna-ELECO.r07.3AG0234030.1,458,708,834,6308,4511,3340
rna-ELECO.r07.3AG0234040.1,0,0,0,0,0,0
MSTRG.15547.1,152,251,306,556,456,394
MSTRG.15547.2,1,31,0,0,0,0
rna-ELECO.r07.3AG0234060.1,114,29,68,108,128,86
rna-ELECO.r07.3AG0234080.1,94,64,99,315,244,145
MSTRG.15550.1,338,462,464,326,253,141
MSTRG.15550.2,69,159,72,40,14,33
rna-ELECO.r07.3AG0234100.1,3,2,5,3,3,2
rna-ELECO.r07.3AG0234110.1,182,125,122,3022,2345,1364
MSTRG.15553.2,0,0,0,85,109,69
MSTRG.15553.3,0,0,0,86,163,56
MSTRG.15553.4,0,0,0,480,472,203
rna-ELECO.r07.3AG0234120.1,44,28,37,52,44,29
MSTRG.15553.1,168,96,64,402,109,199
rna-ELECO.r07.3AG0234130.1,15,39,67,118,91,59
MSTRG.15555.1,0,0,11,0,0,0
MSTRG.15554.1,27,54,42,429,576,318
rna-ELECO.r07.3AG0234140.1,101,16,46,26,0,28
MSTRG.15554.3,481,359,423,384,531,266
rna-ELECO.r07.3AG0234190.1,125,127,227,80,77,51
rna-ELECO.r07.3AG0234210.1,105,100,142,489,415,164
rna-ELECO.r07.3AG0234230.1,57,145,122,94,51,24
rna-ELECO.r07.3AG0234240.1,278,322,321,832,833,589
MSTRG.15562.1,299,330,444,1334,1052,671
rna-ELECO.r07.3AG0234300.1,106,101,106,660,720,354
rna-ELECO.r07.3AG0234310.1,0,0,0,0,0,0
MSTRG.15564.1,2,0,7,181,140,104
rna-ELECO.r07.3AG0234320.1,1759,1369,1649,1221,1550,781
MSTRG.15566.1,886,1147,854,10405,6836,3921
rna-ELECO.r07.3AG0234330.1,65,94,422,1332,390,766
rna-ELECO.r07.3AG0234380.1,31,1,14,10,20,11
MSTRG.15569.2,26,163,108,353,239,155
rna-ELECO.r07.3AG0234400.1,71,61,50,531,476,242
MSTRG.15567.9,0,146,0,5,0,20
rna-ELECO.r07.3AG0234370.1,0,0,76,38,76,20
MSTRG.15567.1,177,1128,610,595,561,525
MSTRG.15567.2,285,28,19,0,0,0
rna-ELECO.r07.3AG0234340.1,4,1,1,1,1,1
MSTRG.15567.4,22,19,41,9,15,2
rna-ELECO.r07.3AG0234350.1,70,0,74,9,20,9
MSTRG.15567.6,64,14,140,8,41,0
MSTRG.15567.7,92,14,209,0,41,44
MSTRG.15567.8,47,35,181,1,12,1
MSTRG.15567.10,138,0,5,4,7,6
MSTRG.15567.11,37,17,0,6,7,6
MSTRG.15567.12,121,75,0,0,22,1
MSTRG.15568.1,336,145,314,2117,1259,771
MSTRG.15567.13,82,0,21,0,15,7
rna-ELECO.r07.3AG0234410.1,190,104,229,163,365,73
MSTRG.15573.1,11,12,2,2,4,2
MSTRG.15575.1,0,0,0,11,29,17
MSTRG.15575.2,12,0,0,41,18,9
MSTRG.15576.1,0,0,0,443,485,285
rna-ELECO.r07.3AG0234470.1,0,0,0,0,0,0
MSTRG.15576.2,102,49,75,378,181,20
MSTRG.15579.1,24,0,0,15,14,5
MSTRG.15580.2,0,29,4,15,18,18
MSTRG.15580.1,7,0,10,42,33,35
rna-ELECO.r07.3AG0234530.1,0,0,0,6,7,0
MSTRG.15581.1,0,40,37,147,110,9
rna-ELECO.r07.3AG0234550.1,0,0,0,211,300,197
MSTRG.15578.1,184,1292,1298,2037,1553,1090
MSTRG.15578.2,29,1,274,377,250,150
MSTRG.15578.3,4,8,58,308,112,6
MSTRG.15578.4,6,240,30,196,47,41
MSTRG.15578.5,711,0,185,294,436,267
rna-ELECO.r07.3AG0234560.1,0,0,0,0,0,0
MSTRG.15582.1,18,10,43,122,89,71
rna-ELECO.r07.3AG0234570.1,108,64,57,312,506,220
MSTRG.15584.2,0,364,365,267,108,0
MSTRG.15584.4,0,0,134,52,801,20
rna-ELECO.r07.3AG0234590.1,0,0,0,51,71,0
MSTRG.15584.1,362,17,325,1473,437,795
MSTRG.15584.3,137,542,0,107,64,94
rna-ELECO.r07.3AG0234620.1,20,58,40,103,98,63
MSTRG.15585.1,821,1002,1265,2501,2249,1873
rna-ELECO.r07.3AG0234600.1,18,9,12,19,9,20
MSTRG.15587.1,110,150,248,1123,908,685
MSTRG.15587.2,45,187,0,639,479,276
rna-ELECO.r07.3AG0234640.1,111,21,73,446,355,200
MSTRG.15591.1,8,0,0,0,3,3
MSTRG.15592.1,0,7,0,76,105,12
rna-ELECO.r07.3AG0234670.1,0,0,0,0,0,0
rna-ELECO.r07.3AG0234650.1,0,0,0,0,0,0
MSTRG.15588.1,493,397,402,861,890,849
MSTRG.15593.1,86,72,60,1277,995,365
rna-ELECO.r07.3AG0234690.1,0,13,0,277,181,414
MSTRG.15594.3,0,0,129,43,66,46
MSTRG.15594.1,146,207,61,2076,1863,1175
MSTRG.15594.4,12,0,0,4,3,4
MSTRG.15596.1,24,5,6,0,0,0
MSTRG.15597.1,15,0,64,0,0,0
rna-ELECO.r07.3AG0234740.1,33,29,16,2,5,0
rna-ELECO.r07.3AG0234790.1,10,0,12,71,43,25
rna-ELECO.r07.3AG0234720.1,1312,1125,1168,3899,2927,2062
MSTRG.15600.2,0,0,0,37,141,79
rna-ELECO.r07.3AG0234820.1,0,0,0,0,0,27
MSTRG.15600.1,53,53,99,464,358,161
MSTRG.15601.3,0,0,225,351,153,67
rna-ELECO.r07.3AG0234830.1,0,0,0,499,395,219
MSTRG.15601.4,0,0,0,0,0,285
MSTRG.15601.1,25,0,29,5,0,4
MSTRG.15601.2,120,239,139,483,863,22
MSTRG.15601.6,18,88,0,6,4,1
MSTRG.15601.7,21,18,0,0,0,0
rna-ELECO.r07.3AG0234840.1,1,11,42,6,3,8
MSTRG.15603.1,22,136,28,211,282,119
rna-ELECO.r07.3AG0234870.1,29,0,0,345,237,218
rna-ELECO.r07.3AG0234900.1,3,3,0,24,13,24
MSTRG.15605.1,10,0,7,4,2,11
MSTRG.15602.1,592,647,680,1117,1099,769
MSTRG.15602.2,11,5,120,23,17,15
rna-ELECO.r07.3AG0234850.1,17,7,8,289,220,6
MSTRG.15606.1,15,0,0,34,53,23
rna-ELECO.r07.3AG0234940.1,0,0,0,0,0,0
MSTRG.15608.1,82,12,28,24,99,194
MSTRG.15608.2,280,462,282,744,626,331
rna-ELECO.r07.3AG0234960.1,33,27,60,59,124,46
MSTRG.15609.1,1,1,16,11,10,3
rna-ELECO.r07.3AG0234950.1,17,35,74,91,47,30
MSTRG.15612.2,0,0,0,0,0,3
rna-ELECO.r07.3AG0235000.1,10,0,0,214,263,149
rna-ELECO.r07.3AG0234970.1,0,0,0,6,0,0
MSTRG.15611.2,517,96,507,2196,1290,954
MSTRG.15611.1,157,920,259,1900,1812,1138
MSTRG.15611.3,107,0,340,389,226,141
MSTRG.15613.1,105,46,18,421,392,84
MSTRG.15613.2,72,154,177,630,385,467
rna-ELECO.r07.3AG0235020.1,8,0,9,11,45,14
MSTRG.15614.1,99,180,246,1519,1233,657
rna-ELECO.r07.3AG0235050.1,2,2,28,149,123,102
MSTRG.15616.2,0,0,0,41,35,0
rna-ELECO.r07.3AG0235060.1,0,0,0,0,0,0
MSTRG.15616.1,44,58,41,228,178,190
rna-ELECO.r07.3AG0235120.1,2,0,15,66,40,15
rna-ELECO.r07.3AG0235160.1,0,0,0,59,31,9
MSTRG.15617.2,0,0,316,0,0,0
MSTRG.15617.1,318,144,45,2531,1845,969
rna-ELECO.r07.3AG0235110.1,22,29,35,224,208,190
MSTRG.15623.1,8,31,27,115,125,84
MSTRG.15621.1,0,0,0,872,430,496
MSTRG.15621.3,0,0,5,0,0,1
MSTRG.15621.2,42,117,29,123,381,8
rna-ELECO.r07.3AG0235250.1,0,0,21,0,40,12
MSTRG.15625.1,9,0,8,114,55,37
MSTRG.15626.2,0,0,0,24,6,54
MSTRG.15626.1,16,47,38,72,89,22
rna-ELECO.r07.3AG0235260.1,4,0,17,5,2,1
MSTRG.15628.1,0,22,0,0,0,0
rna-ELECO.r07.3AG0235270.1,21,0,51,42,27,31
MSTRG.15629.2,0,0,257,163,0,403
MSTRG.15629.3,0,0,0,1,10,3
rna-ELECO.r07.3AG0235280.1,0,0,0,0,0,0
MSTRG.15629.7,0,51,0,0,0,2
MSTRG.15629.1,792,1369,1462,1469,1435,965
MSTRG.15629.5,283,0,0,2,15,5
MSTRG.15629.6,23,83,62,26,28,26
rna-ELECO.r07.3AG0235320.1,813,1114,911,1439,1582,1766
rna-ELECO.r07.3AG0235330.1,76,57,115,71,106,64
rna-ELECO.r07.3AG0235230.1,17702,18789,22252,5307,6176,5598
rna-ELECO.r07.3AG0235360.1,3,3,0,24,42,4
MSTRG.15632.1,441,351,344,756,630,207
rna-ELECO.r07.3AG0235350.1,113,20,36,23,59,22
rna-ELECO.r07.3AG0235370.1,0,0,14,38,0,30
MSTRG.15634.1,52,151,0,13,0,0
MSTRG.15634.2,12,0,137,15,49,0
MSTRG.15635.1,176,377,120,207,194,134
rna-ELECO.r07.3AG0235380.1,545,292,516,956,589,452
rna-ELECO.r07.3AG0235400.1,14,0,2,25,20,14
rna-ELECO.r07.3AG0235390.1,423,311,387,42,82,68
MSTRG.15638.2,0,0,12,11,16,8
MSTRG.15638.3,0,18,0,21,15,6
MSTRG.15639.1,0,24,0,17,11,8
rna-ELECO.r07.3AG0235430.1,16,0,2,34,27,19
MSTRG.15640.1,10,0,4,4,11,3
rna-ELECO.r07.3AG0235440.1,97,152,218,563,415,297
MSTRG.15637.1,2493,5736,5725,7329,10433,7439
rna-ELECO.r07.3AG0235420.1,2777,983,563,5649,692,2349
rna-ELECO.r07.3AG0235460.1,16,34,107,3,3,3
MSTRG.15643.1,594,921,618,1301,1297,651
MSTRG.15643.2,12,43,56,655,205,323
rna-ELECO.r07.3AG0235450.1,252,202,336,80,208,127
MSTRG.15645.2,0,76,0,113,0,0
rna-ELECO.r07.3AG0235470.1,166,350,366,1403,1136,567
MSTRG.15646.1,92,79,93,831,686,508
rna-ELECO.r07.3AG0235480.1,17,0,0,164,66,23
rna-ELECO.r07.3AG0235610.1,9,0,4,14,7,0
MSTRG.15647.2,0,37,14,186,147,93
MSTRG.15647.4,0,0,0,0,136,2
MSTRG.15647.1,140,3,57,291,273,210
rna-ELECO.r07.3AG0235600.1,7,151,130,644,296,222
rna-ELECO.r07.3AG0235620.1,0,0,0,70,115,135
MSTRG.15649.3,0,0,10,10,6,3
MSTRG.15649.1,55,38,90,362,251,62
MSTRG.15650.2,0,0,68,7,13,230
rna-ELECO.r07.3AG0235640.1,0,0,143,517,436,285
MSTRG.15650.1,103,161,5,380,258,0
MSTRG.15651.1,205,101,130,161,238,84
MSTRG.15651.2,113,26,20,108,31,29
rna-ELECO.r07.3AG0235650.1,1,1,1,1,1,1
rna-ELECO.r07.3AG0235670.1,2,5,2,26,26,11
MSTRG.15654.1,12,20,9,115,94,37
rna-ELECO.r07.3AG0235660.1,0,0,0,279,218,170
MSTRG.15652.2,86,15,46,1401,1017,499
MSTRG.15652.1,10,59,4,279,273,138
rna-ELECO.r07.3AG0235700.1,24,29,5,8,11,10
rna-ELECO.r07.3AG0235690.1,0,0,0,108,400,1
MSTRG.15655.1,104,126,140,330,61,308
MSTRG.15658.1,6,1,0,9,27,20
rna-ELECO.r07.3AG0235710.1,22,0,0,13,10,4
rna-ELECO.r07.3AG0235760.1,18,59,40,29,46,32
rna-ELECO.r07.3AG0235750.1,375,272,573,201,162,71
MSTRG.15662.2,0,0,0,0,0,0
rna-ELECO.r07.3AG0235800.1,0,0,0,0,0,0
MSTRG.15662.1,40,45,74,299,230,143
rna-ELECO.r07.3AG0235790.1,3,5,2,4,4,0
MSTRG.15661.1,131,5,26,0,11,0
rna-ELECO.r07.3AG0235770.1,111,213,180,53,0,73
MSTRG.15661.3,95,150,89,39,2,0
MSTRG.15661.4,114,54,85,91,112,16
MSTRG.15661.5,6,0,3,0,68,0
MSTRG.15665.2,0,0,38,6,0,92
MSTRG.15665.1,30,277,166,125,20,0
rna-ELECO.r07.3AG0235830.1,64,3,3,2,43,3
MSTRG.15665.4,143,33,62,57,76,16
MSTRG.15664.1,2154,1391,2864,312,372,101
rna-ELECO.r07.3AG0235820.1,656,1466,1187,68,42,335
rna-ELECO.r07.3AG0235860.1,0,0,0,89,167,36
MSTRG.15666.1,140,220,199,826,539,402
MSTRG.15667.1,0,3,7,39,22,6
rna-ELECO.r07.3AG0235870.1,68,181,85,337,438,189
rna-ELECO.r07.3AG0235880.1,0,0,0,8,9,0
MSTRG.15668.1,6,40,27,144,136,79
rna-ELECO.r07.3AG0235890.1,8,46,37,96,88,26
MSTRG.15670.1,10,0,6,41,16,11
rna-ELECO.r07.3AG0235900.1,8,0,3,75,50,36
rna-ELECO.r07.3AG0235910.1,39,19,4,788,714,408
rna-ELECO.r07.3AG0235930.1,24,0,14,83,64,23
rna-ELECO.r07.3AG0235950.1,0,0,0,0,0,0
MSTRG.15676.1,0,11,1,5,2,1
MSTRG.15674.4,0,0,59,0,0,0
MSTRG.15674.1,23,0,32,152,147,38
MSTRG.15675.1,11,0,10,0,0,1
MSTRG.15674.3,36,91,24,293,173,213
rna-ELECO.r07.3AG0235960.1,137,161,230,788,680,451
rna-ELECO.r07.3AG0235970.1,180,139,231,683,441,389
rna-ELECO.r07.3AG0235980.1,8,8,5,12,7,3
MSTRG.15680.8,0,9,52,6,12,0
MSTRG.15680.1,101,31,21,17,12,13
MSTRG.15680.2,88,40,24,18,12,93
MSTRG.15680.3,103,154,121,265,40,208
MSTRG.15680.4,60,132,149,169,30,160
MSTRG.15680.5,5,16,75,92,95,131
MSTRG.15680.7,71,29,25,16,9,11
MSTRG.15680.6,154,629,97,224,30,116
MSTRG.15680.9,95,31,23,227,163,32
MSTRG.15680.10,88,37,21,228,184,13
MSTRG.15680.11,71,29,86,150,156,17
MSTRG.15680.12,113,148,365,380,628,221
MSTRG.15680.13,74,27,41,108,52,52
rna-ELECO.r07.3AG0235990.1,57,79,640,140,298,354
