gene_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
MSTRG.35308,0,0,0,77,45,39
gene-QOZ80_6BG0489930,0,0,0,0,0,0
gene-QOZ80_6BG0489940,0,5,0,0,0,0
gene-QOZ80_6BG0489970,0,0,0,0,0,0
gene-QOZ80_6BG0489980,0,0,0,0,0,0
MSTRG.35314,0,13,21,92,57,29
gene-QOZ80_6BG0490020,0,0,0,0,0,0
gene-QOZ80_6BG0490030,0,0,0,3,2,4
gene-QOZ80_6BG0490050,0,0,0,0,0,0
gene-QOZ80_6BG0490070,0,0,0,0,0,0
gene-QOZ80_6BG0490080,0,0,0,0,2,0
gene-QOZ80_6BG0490130,0,0,0,3,0,0
gene-QOZ80_6BG0490210,0,0,0,0,0,0
gene-QOZ80_6BG0490240,0,0,0,0,0,0
gene-QOZ80_6BG0490250,0,0,0,0,0,0
gene-QOZ80_6BG0490270,0,0,0,0,0,0
gene-QOZ80_6BG0490300,0,0,0,0,0,0
gene-QOZ80_6BG0490330,0,0,0,0,0,0
gene-QOZ80_6BG0490390,0,0,0,0,2,0
gene-QOZ80_6BG0490400,0,0,0,0,0,0
gene-QOZ80_6BG0490560,0,0,0,0,0,0
gene-QOZ80_6BG0490570,0,0,0,0,0,0
gene-QOZ80_6BG0490590,0,0,0,0,0,0
gene-QOZ80_6BG0490600,0,0,0,23,0,0
gene-QOZ80_6BG0490610,0,0,0,3,0,0
gene-QOZ80_6BG0490640,0,0,0,0,0,0
gene-QOZ80_6BG0490650,0,0,0,0,0,0
gene-QOZ80_6BG0490700,0,0,0,0,0,0
gene-QOZ80_6BG0490710,0,0,0,8,8,0
gene-QOZ80_6BG0490720,0,10,0,2,4,4
gene-QOZ80_6BG0490750,0,0,0,0,0,0
gene-QOZ80_6BG0490780,0,0,0,0,0,0
gene-QOZ80_6BG0490790,0,0,0,0,0,0
gene-QOZ80_6BG0490800,0,0,0,6,8,0
gene-QOZ80_6BG0490820,0,0,0,0,0,0
MSTRG.35359,0,0,0,534,383,79
gene-QOZ80_6BG0490870,0,0,0,0,0,0
gene-QOZ80_6BG0491000,0,0,0,0,0,0
gene-QOZ80_6BG0491030,0,0,0,10,0,7
gene-QOZ80_6BG0491060,0,0,0,0,1,4
gene-QOZ80_6BG0491080,0,0,0,0,10,0
gene-QOZ80_6BG0491120,0,0,0,0,0,0
gene-QOZ80_6BG0491150,0,4,3,21,31,6
MSTRG.35377,0,7,2,5,3,3
MSTRG.35383,0,0,17,0,2,0
gene-QOZ80_6BG0491210,0,0,0,0,0,0
gene-QOZ80_6BG0491230,0,0,3,6,1,2
MSTRG.35386,0,27,0,6,4,4
MSTRG.35387,0,0,9,4,2,1
gene-QOZ80_6BG0491250,0,0,0,0,0,0
gene-QOZ80_6BG0491270,0,0,0,0,0,0
MSTRG.35392,0,0,0,2230,1224,346
gene-QOZ80_6BG0491320,0,0,0,0,0,0
gene-QOZ80_6BG0491330,0,0,0,0,0,0
MSTRG.35393,0,12,16,40,21,0
MSTRG.35394,0,11,0,10,4,2
gene-QOZ80_6BG0491360,0,0,0,0,0,0
gene-QOZ80_6BG0491370,0,0,0,0,0,0
gene-QOZ80_6BG0491380,0,0,0,4,0,0
gene-QOZ80_6BG0491390,0,0,0,0,0,0
gene-QOZ80_6BG0491450,0,0,0,6,8,0
gene-QOZ80_6BG0491480,0,0,0,0,0,0
gene-QOZ80_6BG0491500,0,0,0,5,0,0
gene-QOZ80_6BG0491510,0,0,0,0,0,0
gene-QOZ80_6BG0491550,0,2,0,2,0,3
gene-QOZ80_6BG0491560,0,0,0,2,7,3
gene-QOZ80_6BG0491700,0,0,0,0,0,0
MSTRG.35415,0,8,0,0,0,0
gene-QOZ80_6BG0491800,0,0,0,0,0,0
gene-QOZ80_6BG0491820,0,0,0,0,0,0
MSTRG.35423,0,24,0,0,3,3
gene-QOZ80_6BG0491910,0,0,0,0,0,0
gene-QOZ80_6BG0491920,0,0,0,0,0,0
gene-QOZ80_6BG0491960,0,0,0,0,1,0
gene-QOZ80_6BG0492030,0,0,0,0,0,0
MSTRG.35433,0,15,0,11,20,8
gene-QOZ80_6BG0492120,0,0,0,0,0,0
gene-QOZ80_6BG0492170,0,0,0,0,0,0
gene-QOZ80_6BG0492180,0,0,0,0,0,0
gene-QOZ80_6BG0492240,0,0,0,0,0,0
gene-QOZ80_6BG0492250,0,0,0,0,2,0
MSTRG.35438,0,0,5,20,33,24
MSTRG.35440,0,49,4,21,14,25
MSTRG.35443,0,9,13,24,37,9
gene-QOZ80_6BG0492310,0,0,0,0,0,0
gene-QOZ80_6BG0492350,0,0,0,1,0,0
gene-QOZ80_6BG0492370,0,0,0,0,0,0
gene-QOZ80_6BG0492440,0,0,0,0,0,0
gene-QOZ80_6BG0492450,0,0,0,0,0,0
gene-QOZ80_6BG0492480,0,0,0,1,2,6
gene-QOZ80_6BG0492510,0,0,0,0,0,0
MSTRG.35457,0,10,12,91,63,34
gene-QOZ80_6BG0492550,0,0,4,14,14,8
gene-QOZ80_6BG0492560,0,0,0,0,0,0
gene-QOZ80_6BG0492570,0,0,3,22,15,0
gene-QOZ80_6BG0492580,0,0,0,0,0,0
gene-QOZ80_6BG0492650,0,0,0,0,0,0
gene-QOZ80_6BG0492680,0,0,0,3,2,0
gene-QOZ80_6BG0492760,0,0,0,6,8,0
gene-QOZ80_6BG0492780,0,0,0,0,0,0
gene-QOZ80_6BG0492790,0,0,0,0,0,0
gene-QOZ80_6BG0492890,0,0,2,4,6,1
gene-QOZ80_6BG0492920,0,0,0,0,0,0
gene-QOZ80_6BG0492980,0,0,5,8,12,2
gene-QOZ80_6BG0492990,0,0,0,2,3,0
gene-QOZ80_6BG0493010,0,0,0,0,3,0
gene-QOZ80_6BG0493020,0,0,0,19,33,0
gene-QOZ80_6BG0493040,0,0,0,0,0,0
gene-QOZ80_6BG0493060,0,0,0,0,0,0
gene-QOZ80_6BG0493070,0,0,0,0,0,0
gene-QOZ80_6BG0493090,0,0,0,12,20,12
gene-QOZ80_6BG0493100,0,0,0,0,0,0
gene-QOZ80_6BG0493140,0,0,0,0,0,0
gene-QOZ80_6BG0493170,0,0,0,19,12,0
MSTRG.35494,0,8,0,2,1,0
gene-QOZ80_6BG0493230,0,0,0,0,0,0
MSTRG.35498,0,15,0,27,9,20
MSTRG.35499,0,2,0,11,17,8
gene-QOZ80_6BG0493290,0,0,0,0,0,0
gene-QOZ80_6BG0493310,0,0,0,16,6,0
gene-QOZ80_6BG0493320,0,0,0,17,12,0
MSTRG.35503,0,0,12,42,59,13
gene-QOZ80_6BG0493350,0,0,0,0,0,0
gene-QOZ80_6BG0493400,0,0,0,3,7,0
gene-QOZ80_6BG0493450,0,0,0,0,0,0
gene-QOZ80_6BG0493520,0,0,10,9,8,2
gene-QOZ80_6BG0493540,0,0,0,10,10,5
gene-QOZ80_6BG0493560,0,0,0,2,0,0
gene-QOZ80_6BG0493570,0,0,0,5,3,0
gene-QOZ80_6BG0493580,0,0,0,0,0,3
gene-QOZ80_6BG0493600,0,0,0,0,0,0
MSTRG.35519,0,10,0,11,22,3
MSTRG.35520,0,0,0,192,145,89
MSTRG.35527,0,0,10,6,4,3
MSTRG.35528,0,2,8,3,1,5
gene-QOZ80_6BG0493710,0,0,0,12,9,0
gene-QOZ80_6BG0493740,0,0,0,0,0,0
MSTRG.35535,0,0,17,36,31,66
MSTRG.35536,0,15,0,3,6,8
gene-QOZ80_6BG0493800,0,0,0,0,0,0
gene-QOZ80_6BG0493820,0,2,0,0,0,0
gene-QOZ80_6BG0493840,0,0,0,0,10,0
MSTRG.35552,0,0,3,16,34,10
gene-QOZ80_6BG0494010,0,0,0,0,0,0
gene-QOZ80_6BG0494030,0,0,0,0,0,0
gene-QOZ80_6BG0494040,0,3,8,0,0,0
gene-QOZ80_6BG0494080,0,0,0,0,0,0
gene-QOZ80_6BG0494090,0,0,0,0,0,0
MSTRG.35559,0,0,0,34,35,13
MSTRG.35560,0,0,20,38,35,24
MSTRG.35562,0,18,5,18,20,6
gene-QOZ80_6BG0494170,0,0,0,0,0,0
gene-QOZ80_6BG0494180,0,0,0,0,0,0
gene-QOZ80_6BG0494190,0,0,0,0,0,0
MSTRG.35565,0,0,17,0,0,0
MSTRG.35566,0,0,14,0,0,2
gene-QOZ80_6BG0494280,0,0,2,0,0,0
gene-QOZ80_6BG0494310,0,0,0,0,0,0
gene-QOZ80_6BG0494320,0,0,0,0,0,0
MSTRG.35582,0,19,16,39,39,12
MSTRG.35584,0,0,0,218,89,19
gene-QOZ80_6BG0494480,0,0,0,0,0,0
MSTRG.35588,0,6,13,773,749,387
gene-QOZ80_6BG0494510,0,0,0,0,0,0
gene-QOZ80_6BG0494520,0,0,0,0,0,5
MSTRG.35598,0,9,0,123,57,15
MSTRG.35603,0,2,0,1,2,0
gene-QOZ80_6BG0494710,0,0,0,0,0,0
MSTRG.35615,0,0,5,8,14,10
gene-QOZ80_6BG0494790,0,0,0,0,1,0
gene-QOZ80_6BG0494800,0,0,0,0,0,0
gene-QOZ80_6BG0494810,0,0,0,0,0,0
gene-QOZ80_6BG0494850,0,0,0,0,0,0
MSTRG.35621,0,34,10,5,5,8
MSTRG.35622,0,14,0,2,5,1
MSTRG.35623,0,0,18,6,5,0
MSTRG.35624,0,0,12,7,4,0
gene-QOZ80_6BG0494920,0,0,0,0,0,0
gene-QOZ80_6BG0494930,0,0,0,5,4,0
gene-QOZ80_6BG0494950,0,0,0,0,0,0
gene-QOZ80_6BG0494970,0,0,0,0,0,0
gene-QOZ80_6BG0494980,0,0,0,0,0,0
gene-QOZ80_6BG0495020,0,0,0,0,0,0
gene-QOZ80_6BG0495030,0,0,0,2,0,0
gene-QOZ80_6BG0495040,0,0,0,0,5,0
gene-QOZ80_6BG0495050,0,0,0,0,0,0
gene-QOZ80_6BG0495060,0,0,0,0,0,0
gene-QOZ80_6BG0495080,0,0,0,0,0,0
gene-QOZ80_6BG0495100,0,0,0,0,0,0
gene-QOZ80_6BG0495110,0,0,0,0,0,0
MSTRG.35634,0,11,0,2,0,1
gene-QOZ80_6BG0495130,0,0,0,0,0,0
gene-QOZ80_6BG0495140,0,0,0,0,0,0
gene-QOZ80_6BG0495190,0,0,0,0,0,0
gene-QOZ80_6BG0495200,0,0,0,0,0,0
gene-QOZ80_6BG0495210,0,0,0,0,0,0
gene-QOZ80_6BG0495220,0,0,0,0,0,0
gene-QOZ80_6BG0495230,0,0,0,0,0,0
gene-QOZ80_6BG0495240,0,0,0,0,0,0
gene-QOZ80_6BG0495250,0,0,0,0,0,0
gene-QOZ80_6BG0495260,0,0,0,0,0,0
gene-QOZ80_6BG0495270,0,0,0,0,0,0
gene-QOZ80_6BG0495280,0,0,0,0,0,0
gene-QOZ80_6BG0495300,0,0,0,0,0,0
gene-QOZ80_6BG0495310,0,0,0,0,0,0
gene-QOZ80_6BG0495320,0,0,0,0,0,0
gene-QOZ80_6BG0495330,0,0,0,0,0,0
gene-QOZ80_6BG0495340,0,0,0,0,0,0
gene-QOZ80_6BG0495400,0,0,0,0,0,0
gene-QOZ80_6BG0495410,0,0,0,0,0,0
gene-QOZ80_6BG0495520,0,5,0,0,0,0
gene-QOZ80_6BG0495560,0,0,0,0,0,0
gene-QOZ80_6BG0495600,0,0,0,0,0,0
gene-QOZ80_6BG0495620,0,0,0,0,0,0
gene-QOZ80_6BG0495630,0,0,0,0,0,0
gene-QOZ80_6BG0495660,0,0,0,5,3,0
gene-QOZ80_6BG0495690,0,0,0,0,0,0
gene-QOZ80_6BG0495700,0,0,0,0,0,0
gene-QOZ80_6BG0495710,0,0,0,0,0,0
gene-QOZ80_6BG0495720,0,0,0,5,3,0
gene-QOZ80_6BG0495730,0,0,0,0,0,0
gene-QOZ80_6BG0495750,0,0,0,19,3,0
MSTRG.35659,0,8,0,1,6,0
gene-QOZ80_6BG0495820,0,0,0,0,0,0
gene-QOZ80_6BG0495830,0,0,0,0,0,0
gene-QOZ80_6BG0495850,0,0,0,0,2,0
MSTRG.35665,0,0,0,145,105,44
MSTRG.35666,0,37,2,3,0,0
gene-QOZ80_6BG0495880,0,0,0,0,0,0
gene-QOZ80_6BG0495890,0,0,0,0,1,0
MSTRG.35673,0,0,0,64,66,37
gene-QOZ80_6BG0495990,0,0,0,0,0,0
MSTRG.35678,0,17,0,22,23,18
gene-QOZ80_6BG0496080,0,0,15,7,6,7
gene-QOZ80_6BG0496140,0,0,0,0,0,0
gene-QOZ80_6BG0496150,0,0,0,0,0,0
gene-QOZ80_6BG0496210,0,0,0,0,0,0
gene-QOZ80_6BG0496360,0,0,0,0,0,0
gene-QOZ80_6BG0496370,0,0,0,0,0,0
gene-QOZ80_6BG0496380,0,0,0,24,32,11
MSTRG.35701,0,20,0,7,12,0
gene-QOZ80_6BG0496420,0,0,0,0,0,0
gene-QOZ80_6BG0496450,0,0,0,0,0,0
gene-QOZ80_6BG0496470,0,0,0,28,19,8
gene-QOZ80_6BG0496480,0,0,0,0,4,0
gene-QOZ80_6BG0496490,0,0,0,0,0,0
MSTRG.35705,0,0,0,2,4,16
gene-QOZ80_6BG0496510,0,0,0,0,0,0
gene-QOZ80_6BG0496520,0,0,0,6,5,4
gene-QOZ80_6BG0496540,0,0,0,0,0,0
MSTRG.35706,0,14,1,2,0,0
gene-QOZ80_6BG0496610,0,0,0,0,0,0
gene-QOZ80_6BG0496630,0,0,1,0,0,2
gene-QOZ80_6BG0496700,0,0,0,0,0,0
gene-QOZ80_6BG0496710,0,0,0,3,0,0
gene-QOZ80_6BG0496730,0,0,1,25,33,27
gene-QOZ80_6BG0496740,0,0,0,0,0,0
gene-QOZ80_6BG0496750,0,0,0,0,0,0
gene-QOZ80_6BG0496760,0,0,0,0,0,0
gene-QOZ80_6BG0496810,0,0,0,0,0,0
gene-QOZ80_6BG0496960,0,0,0,0,0,0
gene-QOZ80_6BG0496980,0,0,0,2,0,0
MSTRG.35732,0,9,0,0,0,0
MSTRG.35737,0,29,4,0,0,0
gene-QOZ80_6BG0497040,0,0,0,0,0,0
gene-QOZ80_6BG0497160,0,0,0,0,0,0
gene-QOZ80_6BG0497170,0,0,0,0,0,0
MSTRG.35747,0,16,0,0,0,0
gene-QOZ80_6BG0497200,0,0,0,0,0,0
gene-QOZ80_6BG0497340,0,0,0,0,0,0
gene-QOZ80_6BG0497350,0,0,0,0,0,0
gene-QOZ80_6BG0497430,0,0,0,4,6,0
MSTRG.35758,0,0,0,126,143,94
MSTRG.35761,0,0,0,64,44,37
MSTRG.35762,0,0,8,249,229,92
MSTRG.35767,0,15,13,24,24,12
gene-QOZ80_6BG0497650,0,0,0,0,0,0
gene-QOZ80_6BG0497670,0,0,0,0,0,0
gene-QOZ80_6BG0497680,0,0,0,0,0,0
gene-QOZ80_6BG0497690,0,0,0,0,0,0
gene-QOZ80_6BG0497770,0,0,0,0,0,0
gene-QOZ80_6BG0497780,0,0,0,0,0,0
gene-QOZ80_6BG0497790,0,0,0,0,3,0
gene-QOZ80_6BG0497860,0,0,0,0,0,0
gene-QOZ80_6BG0497880,0,0,0,0,0,0
gene-QOZ80_6BG0497900,0,0,0,0,0,0
gene-QOZ80_6BG0497960,0,0,0,0,0,0
gene-QOZ80_6BG0498060,0,0,6,8,18,6
gene-QOZ80_6BG0498120,0,0,0,0,0,0
gene-QOZ80_6BG0498140,0,0,0,6,3,0
gene-QOZ80_6BG0498150,0,0,0,14,29,22
gene-QOZ80_6BG0498210,0,0,0,3,5,0
gene-QOZ80_6BG0498270,0,0,0,0,5,0
gene-QOZ80_6BG0498290,0,0,0,0,0,0
gene-QOZ80_6BG0498300,0,0,0,0,0,0
gene-QOZ80_6BG0498340,0,0,0,0,2,0
gene-QOZ80_6BG0498370,0,0,0,3,0,0
gene-QOZ80_6BG0498380,0,0,0,0,0,0
gene-QOZ80_6BG0498390,0,0,0,0,0,0
gene-QOZ80_6BG0498410,0,0,0,0,0,10
gene-QOZ80_6BG0498460,0,0,0,0,0,0
gene-QOZ80_6BG0498470,0,0,0,43,49,18
gene-QOZ80_6BG0498480,0,0,0,16,12,19
gene-QOZ80_6BG0498490,0,0,2,12,6,2
gene-QOZ80_6BG0498510,0,0,0,0,0,0
MSTRG.35823,0,0,32,12,7,4
MSTRG.35832,0,8,2,0,0,0
gene-QOZ80_6BG0498770,0,0,0,0,0,0
gene-QOZ80_6BG0498780,0,0,0,0,0,0
gene-QOZ80_6BG0498810,0,0,0,0,0,0
gene-QOZ80_6BG0498820,0,0,0,0,0,0
gene-QOZ80_6BG0498840,0,0,0,0,0,0
gene-QOZ80_6BG0498870,0,0,0,0,0,0
gene-QOZ80_6BG0498900,0,0,0,0,0,0
gene-QOZ80_6BG0498910,0,0,0,0,0,0
gene-QOZ80_6BG0498920,0,0,15,5,0,3
MSTRG.35853,0,11,0,17,17,6
gene-QOZ80_6BG0499070,0,0,0,1,0,0
gene-QOZ80_6BG0499080,0,0,0,0,2,0
gene-QOZ80_6BG0499140,0,0,0,5,0,0
gene-QOZ80_6BG0499180,0,0,0,4,0,7
gene-QOZ80_6BG0499240,0,0,0,0,3,0
gene-QOZ80_6BG0499270,0,0,0,0,0,0
gene-QOZ80_6BG0499280,0,0,0,0,0,0
gene-QOZ80_6BG0499290,0,0,0,0,0,0
gene-QOZ80_6BG0499300,0,0,0,4,4,0
MSTRG.35876,0,14,12,6,19,6
gene-QOZ80_6BG0499360,0,0,0,0,0,0
gene-QOZ80_6BG0499390,0,0,0,22,43,15
MSTRG.35882,0,0,0,33,27,23
gene-QOZ80_6BG0499460,0,0,0,0,0,0
gene-QOZ80_6BG0499470,0,0,0,0,0,0
gene-QOZ80_6BG0499490,0,0,0,0,4,0
gene-QOZ80_6BG0499510,0,0,0,0,0,0
gene-QOZ80_6BG0499560,0,0,0,0,0,0
MSTRG.35896,0,17,0,14,7,6
MSTRG.35902,0,0,18,2,2,0
MSTRG.35904,0,23,0,0,0,0
gene-QOZ80_6BG0499690,0,0,0,0,0,0
MSTRG.35910,0,13,0,8,4,7
gene-QOZ80_6BG0499780,0,0,0,0,0,0
gene-QOZ80_6BG0499790,0,0,0,0,0,0
gene-QOZ80_6BG0499810,0,0,0,0,0,0
gene-QOZ80_6BG0499990,0,0,0,0,0,0
gene-QOZ80_6BG0500000,0,0,0,0,0,0
gene-QOZ80_6BG0500020,0,0,0,0,0,0
MSTRG.35930,0,0,0,68,50,13
gene-QOZ80_6BG0500080,0,0,0,35,22,0
gene-QOZ80_6BG0500090,0,0,0,18,12,3
gene-QOZ80_6BG0500130,0,0,0,0,0,0
gene-QOZ80_6BG0500150,0,0,0,6,0,0
gene-QOZ80_6BG0500160,0,0,0,0,0,0
gene-QOZ80_6BG0500200,0,0,0,0,0,0
gene-QOZ80_6BG0500220,0,0,0,0,0,0
gene-QOZ80_6BG0500270,0,0,0,41,9,0
gene-QOZ80_6BG0500290,0,0,0,0,0,0
gene-QOZ80_6BG0500350,0,0,0,0,0,0
gene-QOZ80_6BG0500390,0,0,0,21,16,13
MSTRG.35945,0,17,0,0,0,0
gene-QOZ80_6BG0500410,0,0,0,0,0,0
MSTRG.35949,0,41,0,0,0,0
MSTRG.35950,0,0,0,137,98,101
gene-QOZ80_6BG0500500,0,0,0,0,0,0
gene-QOZ80_6BG0500510,0,0,0,0,0,0
gene-QOZ80_6BG0500530,0,0,0,0,0,0
gene-QOZ80_6BG0500560,0,0,0,0,0,0
gene-QOZ80_6BG0500570,0,0,0,11,10,0
gene-QOZ80_6BG0500600,0,0,0,0,0,0
gene-QOZ80_6BG0500620,0,0,0,0,0,0
gene-QOZ80_6BG0500660,0,1,0,3,6,0
gene-QOZ80_6BG0500690,0,0,0,0,0,0
gene-QOZ80_6BG0500700,0,0,0,0,0,0
gene-QOZ80_6BG0500740,0,0,0,5,2,0
gene-QOZ80_6BG0500880,0,0,0,0,0,0
gene-QOZ80_6BG0500930,0,0,0,0,0,0
gene-QOZ80_6BG0500940,0,0,0,2,0,0
gene-QOZ80_6BG0500970,0,0,0,0,0,0
gene-QOZ80_6BG0500980,0,0,0,0,0,0
gene-QOZ80_6BG0500990,0,0,0,0,0,0
gene-QOZ80_6BG0501120,0,0,0,0,0,0
gene-QOZ80_6BG0501140,0,0,0,0,0,0
gene-QOZ80_6BG0501190,0,0,0,0,0,0
gene-QOZ80_6BG0501220,0,0,0,0,0,0
gene-QOZ80_6BG0501230,0,0,0,0,0,0
gene-QOZ80_6BG0501280,0,0,0,11,12,7
gene-QOZ80_6BG0501290,0,0,0,0,0,0
gene-QOZ80_6BG0501300,0,0,0,0,0,0
gene-QOZ80_6BG0501320,0,0,0,0,0,0
gene-QOZ80_6BG0501330,0,0,0,0,0,0
gene-QOZ80_6BG0501340,0,0,0,0,0,0
gene-QOZ80_6BG0501350,0,0,0,0,0,0
gene-QOZ80_6BG0501360,0,0,0,8,0,0
gene-QOZ80_6BG0501440,0,0,0,2,6,2
gene-QOZ80_6BG0501460,0,0,0,0,0,0
MSTRG.36003,0,11,1,4,1,1
gene-QOZ80_6BG0501500,0,0,0,0,0,0
gene-QOZ80_6BG0501640,0,0,0,0,0,0
gene-QOZ80_6BG0501650,0,0,0,2,2,1
gene-QOZ80_6BG0501660,0,0,4,7,3,2
gene-QOZ80_6BG0501820,0,0,0,0,0,0
gene-QOZ80_6BG0501910,0,0,0,0,0,0
gene-QOZ80_6BG0501930,0,0,0,2,8,4
MSTRG.36034,0,0,0,688,365,70
gene-QOZ80_6BG0502020,0,0,3,25,5,7
gene-QOZ80_6BG0502040,0,0,0,0,0,0
gene-QOZ80_6BG0502050,0,0,12,0,0,0
gene-QOZ80_6BG0502090,0,0,0,0,0,0
MSTRG.36041,0,6,0,169,194,115
MSTRG.36045,0,2,0,54,8,0
gene-QOZ80_6BG0502170,0,0,0,0,0,0
gene-QOZ80_6BG0502180,0,0,0,2,1,1
gene-QOZ80_6BG0502210,0,0,0,1,3,2
gene-QOZ80_6BG0502220,0,0,0,3,0,0
MSTRG.36052,0,0,25,18,4,5
gene-QOZ80_6BG0502300,0,0,0,0,0,0
gene-QOZ80_6BG0502370,0,0,0,0,0,0
gene-QOZ80_6BG0502380,0,0,0,0,5,5
gene-QOZ80_6BG0502510,0,0,0,13,9,5
gene-QOZ80_6BG0502590,0,0,0,0,0,0
gene-QOZ80_6BG0502610,0,0,0,0,0,0
gene-QOZ80_6BG0502650,0,0,0,0,0,0
gene-QOZ80_6BG0502660,0,0,0,6,0,0
gene-QOZ80_6BG0502690,0,0,0,0,0,0
gene-QOZ80_6BG0502720,0,0,0,0,0,0
MSTRG.36086,0,16,0,5,4,0
gene-QOZ80_6BG0502750,0,0,0,1,8,11
gene-QOZ80_6BG0502780,0,0,0,0,0,0
gene-QOZ80_6BG0502830,0,0,0,0,2,0
MSTRG.36094,0,0,0,6,11,5
MSTRG.36095,0,0,10,0,2,0
MSTRG.36098,0,15,0,0,0,1
gene-QOZ80_6BG0502950,0,0,0,0,0,0
gene-QOZ80_6BG0503020,0,0,0,0,0,0
MSTRG.36103,0,28,0,0,0,0
gene-QOZ80_6BG0503040,0,0,0,0,0,0
MSTRG.36109,0,22,0,0,2,0
gene-QOZ80_6BG0503090,0,0,0,6,0,2
MSTRG.36111,0,0,0,2148,622,183
gene-QOZ80_6BG0503110,0,0,0,2,2,0
gene-QOZ80_6BG0503250,0,12,4,18,21,10
gene-QOZ80_6BG0503260,0,0,0,7,10,6
MSTRG.36127,0,15,0,0,0,0
MSTRG.36128,0,0,0,53,40,6
gene-QOZ80_6BG0503350,0,0,0,0,0,0
gene-QOZ80_6BG0503470,0,0,0,3,6,0
gene-QOZ80_6BG0503510,0,0,0,0,0,0
MSTRG.36145,0,31,7,115,101,80
gene-QOZ80_6BG0503590,0,0,0,0,2,0
gene-QOZ80_6BG0503660,0,0,0,0,0,0
MSTRG.36158,0,0,0,46,55,62
gene-QOZ80_6BG0503750,0,0,0,3,4,0
gene-QOZ80_6BG0503790,0,0,0,0,0,0
MSTRG.36163,0,0,10,5,5,3
gene-QOZ80_6BG0503920,0,7,4,2,0,2
gene-QOZ80_6BG0503940,0,0,0,0,0,0
MSTRG.36175,0,23,2,6,8,3
MSTRG.36177,0,2,7,5,11,6
MSTRG.36179,0,13,23,7,7,4
MSTRG.36180,0,0,12,0,4,0
gene-QOZ80_6BG0504010,0,7,0,0,0,0
gene-QOZ80_6BG0504040,0,0,0,12,9,19
MSTRG.36184,0,35,10,13,8,16
gene-QOZ80_6BG0504090,0,0,0,0,0,0
MSTRG.36191,0,21,0,4,6,3
gene-QOZ80_6BG0504160,0,0,0,0,0,0
gene-QOZ80_6BG0504170,0,0,0,1,0,0
gene-QOZ80_6BG0504180,0,0,0,0,0,0
MSTRG.36193,0,0,0,26,37,44
MSTRG.36196,0,0,7,79,82,45
gene-QOZ80_6BG0504260,0,0,0,0,0,0
gene-QOZ80_6BG0504300,0,0,0,6,6,4
MSTRG.36208,0,22,0,9,4,2
MSTRG.36211,0,12,0,74,52,13
gene-QOZ80_6BG0504430,0,0,0,4,6,0
gene-QOZ80_6BG0504650,0,0,0,0,0,0
gene-QOZ80_6BG0504660,0,0,0,0,0,0
MSTRG.36233,0,0,12,1,0,0
MSTRG.36234,0,0,8,0,0,0
MSTRG.36235,0,0,0,2,0,3
MSTRG.36236,0,0,13,0,0,0
gene-QOZ80_6BG0504770,0,0,0,40,48,22
gene-QOZ80_6BG0504810,0,0,0,8,2,2
gene-QOZ80_6BG0504820,0,0,0,0,0,0
gene-QOZ80_6BG0504830,0,0,0,0,0,2
gene-QOZ80_6BG0504850,0,0,0,0,0,0
gene-QOZ80_6BG0504860,0,0,0,0,0,0
gene-QOZ80_6BG0504870,0,0,0,19,16,9
MSTRG.36250,0,29,65,71,84,68
MSTRG.36251,0,0,6,1,3,5
gene-QOZ80_6BG0504920,0,0,0,7,0,0
gene-QOZ80_6BG0504930,0,0,0,0,0,0
gene-QOZ80_6BG0504980,0,0,0,0,0,0
MSTRG.36258,0,8,0,0,2,0
MSTRG.36259,0,0,0,5,9,4
MSTRG.36260,0,0,0,329,170,100
MSTRG.36261,0,0,15,1,2,2
gene-QOZ80_6BG0505040,0,0,0,0,0,0
MSTRG.36268,0,8,1,0,2,0
gene-QOZ80_6BG0505130,0,0,0,5,0,0
gene-QOZ80_6BG0505170,0,0,0,0,0,0
MSTRG.36280,0,0,8,2,0,2
MSTRG.36301,0,0,0,7,0,6
MSTRG.36302,0,8,1,4,4,0
gene-QOZ80_7AG0551880,0,0,0,5,11,4
MSTRG.36306,0,16,0,31,42,25
gene-QOZ80_7AG0552030,0,0,0,0,0,0
MSTRG.36317,0,0,9,12,5,3
MSTRG.36321,0,0,8,0,0,0
MSTRG.36324,0,0,8,0,0,0
MSTRG.36325,0,0,0,38,18,5
MSTRG.36326,0,0,19,0,0,0
gene-QOZ80_7AG0552130,0,0,0,0,0,0
gene-QOZ80_7AG0552220,0,0,0,2,0,0
gene-QOZ80_7AG0552290,0,0,6,44,23,21
MSTRG.36338,0,0,6,87,76,55
gene-QOZ80_7AG0552380,0,0,0,9,5,0
gene-QOZ80_7AG0552390,0,0,0,0,0,0
gene-QOZ80_7AG0552420,0,0,0,13,26,5
gene-QOZ80_7AG0552430,0,0,0,0,0,0
gene-QOZ80_7AG0552440,0,0,0,0,0,0
gene-QOZ80_7AG0552450,0,0,0,0,0,0
MSTRG.36345,0,0,0,45,80,69
gene-QOZ80_7AG0552600,0,0,6,1,0,3
MSTRG.36359,0,11,0,0,0,0
MSTRG.36361,0,16,0,3,6,2
MSTRG.36362,0,0,11,0,0,0
gene-QOZ80_7AG0552720,0,0,0,2,2,0
gene-QOZ80_7AG0552730,0,0,0,0,0,0
gene-QOZ80_7AG0552740,0,0,0,0,0,0
