transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	rank_by_padj
MSTRG.17201.1	170.262723198053	2.80445933530982	0.889487211948399	0.00161660222516274	0.0104111972636653	2.24590224319181	1.00231353317827	TRUE	10664
MSTRG.24883.2	52.4018327086601	6.66461756105992	2.11406466779461	0.00161871295549775	0.0104209892459706	0.655656315844419	1.26688349076371	TRUE	10667
MSTRG.44016.3	247.319349233441	2.09616487474913	0.664919222374511	0.00161872962631431	0.0104209892459706	1.79623777323807	0.684979106376418	TRUE	10668
MSTRG.29272.7	74.5515926998836	7.0610222967566	2.23985664562555	0.00161909960257323	0.0104223940861866	0.441986858558283	1.11479832973222	TRUE	10669
MSTRG.21711.3	77.1886296241471	6.64792708935547	2.10982422012229	0.00162746563112039	0.0104674175514222	0.618605955275205	1.23160509881495	TRUE	10677
MSTRG.8499.1	77.7607388523536	7.18774713155255	2.28219328727162	0.00163555167553735	0.0105105659186445	0.401537890713611	1.0953511633454	TRUE	10687
MSTRG.3498.1	777.634841515889	1.97779879905386	0.62800566901903	0.0016364376771746	0.0105142919630459	1.70867283516449	0.644807980977677	TRUE	10689
MSTRG.18564.1	29.7609452566099	5.94254204123598	1.88777611094004	0.00164444477231124	0.0105548764554011	2.93161722441667	3.81447656878732	TRUE	10700
MSTRG.6848.1	17.490165793983	6.99802419966237	2.22365696623064	0.00164910384366088	0.0105758851223216	6.12191802909828	3.79412669962505	TRUE	10709
MSTRG.37178.3	27.8375174723683	4.24218153672391	1.34817936684336	0.00165180623152631	0.0105920076136542	3.23849822096153	1.5595687476993	TRUE	10710
MSTRG.37822.1	28.1105932777632	5.9516996160589	1.8914826598736	0.00165192628716401	0.0105920076136542	3.04749685338758	3.67132883072662	TRUE	10711
MSTRG.44016.9	18.4439178693254	6.92392875722391	2.2011546676437	0.00165752536520844	0.0106229495177104	6.08702147229001	3.7913782833175	TRUE	10716
MSTRG.23926.2	24.9548806349568	5.58516599975111	1.7756430479681	0.00165841252654289	0.010627643510116	3.81333383882504	2.46543182192911	TRUE	10717
MSTRG.27323.3	55.3479614481517	6.56856686309355	2.08853231077043	0.00166050749910418	0.0106370985937391	0.69356476203824	1.30167856719996	TRUE	10720
MSTRG.5759.3	36.837571470042	6.4348471081659	2.04623378238776	0.0016624174853137	0.0106473475758999	0.895921988223603	1.55047500687877	TRUE	10722
MSTRG.39189.1	32.944221404156	7.05946280793703	2.24494423815135	0.00166311234434662	0.0106506256028392	0.947355540265339	1.78757696237542	TRUE	10726
MSTRG.28526.1	178.692707518242	4.57153383019584	1.45393706619384	0.00166516168646724	0.0106588311512204	2.86750223931473	2.1413164934876	TRUE	10729
MSTRG.45553.5	56.0819743734438	5.54502164988625	1.76355982843576	0.0016652968673024	0.0106588311512204	2.86499550426443	3.30184640876427	TRUE	10730
MSTRG.29272.8	27.8621772843499	5.89290726089128	1.87451523682966	0.00166828284110289	0.0106741040975463	3.26984985221124	3.29374974777053	TRUE	10734
MSTRG.36978.2	78.8846430876338	7.16709638941789	2.28004344177446	0.0016699550412382	0.0106806828387183	0.746358673748384	1.41487711879777	TRUE	10738
MSTRG.7928.5	150.046284898366	2.80839956547099	0.894367094244431	0.00168891815016524	0.0107768764022158	2.24509608361726	1.00815926585324	TRUE	10763
MSTRG.40082.2	18.1546677964921	6.93681580898409	2.20982894718525	0.00169482847400919	0.010804551187042	6.08697094364422	3.81899731353203	TRUE	10773
MSTRG.40521.4	80.330007345632	6.42990349760336	2.04889363036459	0.00169970303722877	0.010827586048678	0.688138317210044	1.29329435982488	TRUE	10781
MSTRG.8029.2	57.5072037343738	6.47968919752951	2.06480580267684	0.00170012546161581	0.0108292725331896	0.796650011540979	1.41460579077755	TRUE	10782
MSTRG.44428.1	140.174945607465	7.12782778304589	2.27146952381715	0.00170116012268633	0.0108348581012568	0.348134042306158	1.07113047965654	TRUE	10783
MSTRG.45433.6	25.1281996268921	5.46588881382618	1.74232612559888	0.0017061538616112	0.0108611936287214	4.03775192140763	2.41630725980098	TRUE	10789
