transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	stat	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	zero_in_all_controls	ctrl_raw_sum	drt_raw_sum	ctrl_n_nonzero	rank_by_padj
MSTRG.46088.2	114.823694173679	9.72797574602718	1.34998293948777	7.20599902523086	5.76198151043455e-13	1.75870766602418e-11	10.6632227587985	3.01345856799465	TRUE	TRUE	0	1193	0	2520
MSTRG.6134.1	2736.82609731732	7.85790342429653	1.09095875972207	7.20275019955691	5.90100238029027e-13	1.79828605421865e-11	7.55878245630117	1.11818304389474	TRUE	FALSE	43	28236	3	2524
MSTRG.41940.1	779.926222667809	2.09558796725687	0.291313046751502	7.1935946248383	6.31073804863316e-13	1.91329538228899e-11	2.03959932782583	0.292654074226078	TRUE	FALSE	606	6277	3	2537
MSTRG.43922.1	123.870847103452	9.83546233833015	1.36819024729799	7.18866572668093	6.54275375113417e-13	1.97817999322322e-11	10.7758585870855	3.03613371438846	TRUE	TRUE	0	1114	0	2544
MSTRG.44736.1	310.39518236589	2.5571688094221	0.356002861268657	7.18300072170581	6.81977404723417e-13	2.05950750055403e-11	2.48193502083218	0.358420538126555	TRUE	FALSE	188	2571	3	2547
MSTRG.22138.2	69.296151428399	8.99825020747751	1.25305087455549	7.18107332287654	6.91662431240879e-13	2.08793560532789e-11	9.87289300821271	2.87354820553351	TRUE	TRUE	0	676	0	2548
MSTRG.38279.1	63.4750131222948	8.87185559636006	1.23602859987241	7.17771061064108	7.08884074682563e-13	2.13358323107342e-11	9.73628024067897	2.84894412497052	TRUE	TRUE	0	620	0	2556
MSTRG.31481.1	214.436471782659	1.90429907317333	0.265663273478439	7.16809308354727	7.60495904777442e-13	2.2805092985484e-11	1.85754475314325	0.266277022084486	TRUE	FALSE	186	1699	3	2565
MSTRG.45730.8	71.6510422465711	9.04801650539533	1.26381030264269	7.1593153549037	8.10809730543729e-13	2.41818736115673e-11	9.92483726756416	2.88543492623585	TRUE	TRUE	0	720	0	2579
MSTRG.40576.2	133.833676149769	9.94712831667568	1.39100359255914	7.15104430346952	8.61201874338256e-13	2.56053593229515e-11	10.891285793643	3.06103821094761	TRUE	TRUE	0	1191	0	2587
