transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	stat	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	zero_in_all_controls	ctrl_raw_sum	drt_raw_sum	ctrl_n_nonzero	rank_by_padj
MSTRG.27483.1	115.939054229811	2.36872620126713	0.723155569216999	3.27554167055906	0.00105459555107183	0.00493438323509898	2.02856065594334	0.747030325256579	TRUE	FALSE	81	923	3	16438
rna-ELECO.r07.2AG0139220.1	323.058196030569	6.20869079592802	1.89563299401872	3.27525993455394	0.00105564793074077	0.00493900680588736	4.72636827264434	2.54050067320076	FALSE	FALSE	15	3394	1	16440
rna-ELECO.r07.6AG0538860.1	96.0116508460181	2.74117942784606	0.836996987210567	3.27501707859367	0.0010565558598873	0.00494295402195437	2.30383572310907	0.884067645522421	FALSE	FALSE	47	822	3	16441
rna-ELECO.r07.5BG0410660.1	6.20751598788927	5.51334279177922	1.68353447471801	3.27486183061544	0.00105713664069511	0.00494537033161085	5.01949235955667	2.82835360954866	FALSE	TRUE	0	57	0	16442
MSTRG.15967.1	31.4855771745403	4.44037111634504	1.35612864775547	3.27429932528473	0.00105924344111017	0.00495432215018977	3.56344672907714	1.51151059984626	FALSE	FALSE	6	301	1	16445
MSTRG.34995.4	15.8403827792496	4.24204389834448	1.29582479352962	3.27362458221672	0.00106177573957096	0.00496526049128035	3.41487829087337	1.39604943749152	TRUE	FALSE	3	141	1	16448
rna-ELECO.r07.1BG0094680.1	150.101910309486	2.50416525558292	0.764995919023822	3.27343609725184	0.00106248412032686	0.00496796906280735	2.13128015996059	0.796084452756988	FALSE	FALSE	97	1142	3	16450
MSTRG.26891.6	14.4453606862168	6.73410310901781	2.05728218350878	3.27330065024552	0.00106299343912611	0.00497004840783314	6.10440368352886	3.43122475620013	FALSE	TRUE	0	123	0	16451
MSTRG.9473.1	298.439846086465	1.82252914982565	0.556935659156799	3.27242316030718	0.00106629852323653	0.0049845462515054	1.6091054677182	0.562540323188739	FALSE	FALSE	263	2150	3	16454
MSTRG.16579.2	129.737578212565	1.75914796503838	0.537565941396009	3.27243195591974	0.00106626534726419	0.0049845462515054	1.55934761951203	0.540835227626356	TRUE	FALSE	123	1015	3	16455
rna-ELECO.r07.5BG0437980.1	8.42587482988925	4.96511432622372	1.51740988346596	3.27209831722116	0.00106752446063217	0.00498941355887734	3.97129773823234	1.64471396732149	FALSE	FALSE	1	86	1	16457
rna-ELECO.r07.6AG0543210.1	277.543754675411	1.69290245874281	0.517425261561268	3.27178161660426	0.0010687209240048	0.00499470210910665	1.51087078905151	0.519399536167644	FALSE	FALSE	271	2125	3	16458
rna-ELECO.r07.5AG0405830.1	5.65872450011313	5.38071713768587	1.64467452041164	3.2715999858374	0.00106940766654547	0.00499760796449833	4.89656629042312	2.76673381982178	FALSE	TRUE	0	53	0	16459
MSTRG.19406.1	243.045466301793	10.8087675320895	3.30389122042678	3.27152645500638	0.00106968580131089	0.00499860405707351	0.350635394304686	1.11216423777706	FALSE	TRUE	0	2721	0	16460
rna-ELECO.r07.8BG0669220.1	8.04000928161282	5.89571933676319	1.80250118551237	3.27085462364747	0.00107223014418137	0.00500927636054412	5.36290903567356	3.01326239382683	FALSE	TRUE	0	87	0	16464
rna-ELECO.r07.1BG0062120.1	9.79109083688047	6.17922202152383	1.88935944629933	3.27053808296088	0.00107343087832374	0.00501366789337058	5.61545647157827	3.15245214032458	FALSE	TRUE	0	108	0	16468
MSTRG.6585.1	13.6431615665332	3.65262218138325	1.11686176602702	3.27043354199206	0.00107382770684325	0.00501521681506236	2.99368907306586	1.17135596362918	TRUE	FALSE	4	115	2	16469
MSTRG.9820.1	16.9915936987247	5.13021216227614	1.56944062905086	3.26881569606027	0.00107998623615664	0.00504122474368616	4.13468420045625	1.65406819206955	TRUE	FALSE	2	178	1	16478
MSTRG.2364.1	12.6336375559728	4.68212331542016	1.43251677542332	3.2684596758293	0.00108134584914967	0.00504695865770905	3.81684234237552	1.45885276535064	TRUE	FALSE	2	130	1	16480
rna-ELECO.r07.9BG0701860.1	190.854156288563	5.90002355735545	1.80552924810212	3.26775296692494	0.00108404940593075	0.0050576923381278	4.5162617992001	2.34336054459868	FALSE	FALSE	11	2035	1	16486
MSTRG.26155.1	5.08073719521446	5.2269168301904	1.59955188690101	3.26773821655583	0.00108410590088944	0.0050576923381278	4.75019168410347	2.6931805492508	TRUE	TRUE	0	49	0	16487
MSTRG.2768.2	219.74133139191	2.79664598175957	0.855896792725555	3.26750375223841	0.00108500428158126	0.00506126959344933	2.34585995300809	0.905877941216854	FALSE	FALSE	112	2046	3	16489
MSTRG.35752.1	389.495849042523	2.11448392629383	0.64732651822361	3.26648741673118	0.00108890647100546	0.00507793252275538	1.83403626053032	0.662470738374646	FALSE	FALSE	279	3036	3	16493
MSTRG.40671.1	5.03429973878455	5.21550399487049	1.59666479689224	3.26649902034666	0.00108886184611964	0.00507793252275538	4.74215872998789	2.68936536474793	TRUE	TRUE	0	49	0	16494
rna-ELECO.r07.3BG0289910.1	65.0171706284539	2.25724294197645	0.691154161272743	3.26590371360826	0.00109115344529735	0.00508656057890523	1.9411197932943	0.710403796661863	FALSE	FALSE	46	522	3	16500
rna-ELECO.r07.5BG0428570.1	9.93707933693731	6.19673090514836	1.89759225298498	3.26557557104309	0.00109241851743814	0.00509184069238814	5.62352498382711	3.16712019970697	FALSE	TRUE	0	96	0	16502
rna-ELECO.r07.8AG0627530.1	30.1922727426585	3.12441838298821	0.956822732505567	3.2654098579018	0.00109305789863728	0.00509451217290696	2.59008105240984	1.01608669179675	FALSE	FALSE	13	241	3	16503
rna-ELECO.r07.4BG0342730.1	6.28881514205368	5.5378690095628	1.69605781728165	3.26514164383771	0.0010940934988973	0.00509902991121445	5.03367237966854	2.84574096759584	FALSE	TRUE	0	63	0	16504
